
SYMMETRICAL COMPONENT PHASE-PHASE VOLTAGES BY BUS (for 3-phase buses)

Bus   Mag:   V1 (kV)    p.u.     V2 (kV)   %V2/V1    V0 (kV)    %V0/V1

1085     12,99          0    0,01371     0,1055 1,819E-015  1,4E-014
1083     12,99          0    0,01359     0,1046 1,875E-015 1,443E-014
2053     13,05          0   0,008433    0,06464 1,224E-015 9,385E-015
2070     13,05          0   0,008431    0,06463 1,592E-015 1,22E-014
2069     13,05          0    0,00843    0,06462 1,819E-015 1,394E-014
57       13,02          0   0,007053    0,05416 2,319E-015 1,781E-014
159      13,02          0   0,007036    0,05405 1,592E-015 1,223E-014
166      13,02          0   0,007038    0,05406 2,046E-015 1,572E-014
143      13,02          0   0,007037    0,05407 1,655E-015 1,272E-014
631      12,94          0   0,006766    0,05227 1,438E-015 1,111E-014
1223     12,94          0   0,009459     0,0731 1,592E-015 1,23E-014
1273     12,93          0   0,009746    0,07536 1,592E-015 1,231E-014
1229     12,94          0   0,009498     0,0734 1,655E-015 1,279E-014
1226     12,94          0   0,009506    0,07346 1,137E-015 8,786E-015
3038     13,05          0   0,003523    0,02699 1,819E-015 1,394E-014
2651     13,09          0   0,004113    0,03141 1,655E-015 1,264E-014
2800     13,09          0   0,004243    0,03242 1,224E-015 9,354E-015
2792     13,09          0   0,004283    0,03272 1,655E-015 1,265E-014
2365     13,13          0   0,003277    0,02496 1,819E-015 1,386E-014
2356     13,13          0   0,003257    0,02481 1,875E-015 1,428E-014
2346     13,13          0   0,003254    0,02478 1,592E-015 1,212E-014
2345     13,13          0   0,003254    0,02478 1,655E-015 1,261E-014
2257     13,13          0   0,003254    0,02478 1,438E-015 1,095E-014
1084     12,99          0    0,01374     0,1057 1,592E-015 1,225E-014
2057     13,05          0   0,008433    0,06464 1,819E-015 1,394E-014
2075     13,04          0   0,008428    0,06461 1,655E-015 1,269E-014
158      13,02          0   0,007036    0,05405 1,224E-015 9,406E-015
165      13,02          0   0,007038    0,05406 1,819E-015 1,397E-014
630      12,94          0   0,006767    0,05229 1,017E-015 7,856E-015
1222     12,94          0   0,009459    0,07311 1,655E-015 1,279E-014
1218     7,474          0          0          0         0         0
1272     12,93          0   0,009783    0,07566 2,096E-015 1,621E-014
1228     12,94          0   0,009487    0,07332 1,592E-015 1,23E-014
3037     13,05          0   0,003523    0,02699 1,364E-015 1,045E-014
3042     13,05          0   0,003534    0,02708 2,046E-015 1,568E-014
2863      13,1          0     0,0039    0,02978 2,046E-015 1,562E-014
2650     13,09          0   0,004113    0,03141 2,046E-015 1,563E-014
2364     13,13          0   0,003285    0,02502 2,239E-015 1,706E-014
2355     13,13          0   0,003257    0,02481 1,224E-015 9,326E-015
2361     13,13          0   0,003257    0,02481 1,655E-015 1,261E-014
2363     13,13          0   0,003254    0,02478 2,096E-015 1,597E-014
2056     13,05          0   0,008433    0,06464 1,655E-015 1,269E-014
2061     13,05          0   0,008433    0,06464 2,096E-015 1,607E-014
2074     13,04          0   0,008428    0,06461 1,875E-015 1,437E-014
157      13,02          0   0,007036    0,05405 1,655E-015 1,272E-014
164      13,02          0   0,007038    0,05406 2,096E-015 1,61E-014
139      13,02          0   0,007037    0,05407 2,274E-015 1,747E-014
629      12,94          0   0,006767    0,05229 1,819E-015 1,405E-014
1221     12,94          0   0,009459    0,07311 1,137E-015 8,786E-015
1215     12,94          0   0,009459    0,07311 1,875E-015 1,449E-014
1227     12,94          0   0,009487    0,07332 1,819E-015 1,406E-014
1225     7,472          0          0          0         0         0
2862      13,1          0   0,003815    0,02913 1,875E-015 1,432E-014
2745     13,09          0   0,004113    0,03141 1,364E-015 1,042E-014
2798     13,09          0   0,004243    0,03242 1,592E-015 1,216E-014
2684     13,09          0   0,004339    0,03315 1,655E-015 1,265E-014
2371     13,13          0   0,003287    0,02504 1,819E-015 1,386E-014
2360     13,13          0   0,003257    0,02481 1,819E-015 1,386E-014
2362     13,13          0   0,003254    0,02478 2,096E-015 1,597E-014
2344     13,13          0   0,003254    0,02478 2,096E-015 1,597E-014
1081     12,99          0    0,01382     0,1064 1,137E-015 8,75E-015
2060     13,05          0   0,008433    0,06464 1,655E-015 1,269E-014
2065     13,05          0   0,008433    0,06464 2,096E-015 1,607E-014
2073     13,04          0   0,008426     0,0646 2,096E-015 1,607E-014
156      13,02          0   0,007036    0,05404 1,655E-015 1,272E-014
186      13,02          0   0,007038    0,05406 2,274E-015 1,747E-014
138      13,01          0   0,007037    0,05407 1,592E-015 1,223E-014
628      12,94          0   0,006768    0,05229 2,046E-015 1,581E-014
1270     12,93          0   0,009792    0,07573 1,819E-015 1,407E-014
3040     13,05          0   0,003553    0,02723 2,046E-015 1,568E-014
2656      13,1          0   0,003741    0,02856 1,438E-015 1,098E-014
2744     13,09          0   0,004113    0,03141 1,655E-015 1,264E-014
2797     13,09          0   0,004243    0,03242 2,046E-015 1,563E-014
2683     13,09          0   0,004377    0,03345 1,819E-015 1,39E-014
2376     13,13          0   0,003291    0,02507 1,224E-015 9,328E-015
2278     13,13          0   0,003254    0,02478 1,438E-015 1,095E-014
2343     13,13          0   0,003254    0,02478 2,239E-015 1,706E-014
1080     12,99          0    0,01384     0,1065 1,819E-015  1,4E-014
2059     13,05          0   0,008433    0,06464 2,096E-015 1,607E-014
2066     13,05          0   0,008433    0,06464 2,046E-015 1,569E-014
2064     13,05          0   0,008433    0,06464 1,592E-015 1,22E-014
2072     13,04          0   0,008425    0,06459 1,224E-015 9,387E-015
174      13,02          0   0,007035    0,05404 1,875E-015 1,44E-014
185      13,02          0   0,007038    0,05406 1,655E-015 1,272E-014
163      13,02          0   0,007038    0,05406 1,819E-015 1,397E-014
137      13,01          0   0,007037    0,05407 2,319E-015 1,782E-014
641      12,94          0   0,006769     0,0523 1,592E-015 1,23E-014
1269     12,93          0   0,009834    0,07607 1,655E-015 1,28E-014
3039     13,05          0   0,003571    0,02736 1,592E-015 1,22E-014
2658      13,1          0   0,003681     0,0281 1,819E-015 1,389E-014
2743     13,09          0   0,004113    0,03141 1,819E-015 1,389E-014
2796     13,09          0   0,004243    0,03242 1,592E-015 1,216E-014
2682     13,09          0   0,004426    0,03382 2,046E-015 1,564E-014
2375     13,13          0   0,003294     0,0251 1,137E-015 8,661E-015
2373     13,13          0   0,003254    0,02478 2,096E-015 1,597E-014
1079     12,99          0    0,01392     0,1071 1,655E-015 1,274E-014
2058     13,05          0   0,008433    0,06464 1,224E-015 9,385E-015
2068     13,05          0   0,008433    0,06464 2,274E-015 1,743E-014
2063     13,05          0   0,008433    0,06464 1,224E-015 9,385E-015
2077     13,04          0   0,008424    0,06459 1,655E-015 1,269E-014
173      13,02          0   0,007035    0,05404 1,592E-015 1,223E-014
155      13,02          0   0,007035    0,05404 1,655E-015 1,272E-014
136      13,01          0   0,007037    0,05408 1,364E-015 1,048E-014
640      12,94          0    0,00677    0,05232 1,819E-015 1,406E-014
596      12,94          0   0,006769     0,0523 2,096E-015 1,62E-014
1268     12,93          0   0,009837    0,07609 1,592E-015 1,231E-014
1265     12,93          0   0,009835    0,07607 1,655E-015 1,28E-014
3053     13,05          0   0,003578    0,02742 1,819E-015 1,394E-014
2657      13,1          0   0,003681     0,0281 1,655E-015 1,264E-014
2681     13,08          0   0,004452    0,03403 1,819E-015 1,39E-014
2379     13,13          0   0,003302    0,02516 2,096E-015 1,597E-014
2372     13,13          0   0,003254    0,02478 1,819E-015 1,386E-014
2377     13,13          0   0,003254    0,02478 1,655E-015 1,261E-014
1078     12,99          0    0,01392     0,1071 1,592E-015 1,225E-014
1076     12,99          0    0,01407     0,1083 1,875E-015 1,443E-014
2067     13,05          0   0,008433    0,06464 1,438E-015 1,102E-014
2076     13,04          0   0,008424    0,06459 1,875E-015 1,438E-014
2079     13,04          0   0,008423    0,06458 1,224E-015 9,388E-015
172      13,02          0   0,007035    0,05404 1,819E-015 1,397E-014
134      13,01          0   0,007037    0,05408 2,046E-015 1,573E-014
654      12,94          0   0,006771    0,05233 1,364E-015 1,054E-014
598      12,94          0   0,006769     0,0523 2,096E-015 1,62E-014
595      12,94          0   0,006769     0,0523 1,224E-015 9,461E-015
1264     12,93          0   0,009859    0,07626 1,875E-015 1,45E-014
3052     13,05          0   0,003578    0,02742 1,875E-015 1,437E-014
3046     13,05          0   0,003584    0,02747 1,592E-015 1,22E-014
3045     13,05          0   0,003578    0,02742 1,655E-015 1,269E-014
2795     13,08          0   0,004459    0,03408 1,655E-015 1,265E-014
2378     13,13          0   0,003302    0,02516 2,046E-015 1,559E-014
2374     13,12          0    0,00331    0,02522 1,137E-015 8,662E-015
2381     13,13          0   0,003254    0,02478 1,438E-015 1,095E-014
1077     12,99          0    0,01392     0,1071 2,046E-015 1,575E-014
2078     7,533          0          0          0         0         0
2082     13,04          0   0,008423    0,06458 2,046E-015 1,569E-014
135      13,01          0   0,007038    0,05409 1,655E-015 1,272E-014
653      12,94          0   0,006772    0,05235 1,017E-015 7,859E-015
597      12,94          0   0,006769     0,0523 1,592E-015 1,23E-014
1263     12,93          0   0,009874    0,07638 2,096E-015 1,622E-014
1261     7,467          0          0          0         0         0
3051     13,05          0   0,003578    0,02742 1,592E-015 1,22E-014
3055     13,05          0   0,003611    0,02768 2,034E-015 1,559E-014
3044     13,05          0   0,003578    0,02742 1,592E-015 1,22E-014
2794     13,08          0   0,004462    0,03411 1,592E-015 1,216E-014
2754     13,08          0   0,004468    0,03415 1,655E-015 1,265E-014
2384     13,12          0   0,003322    0,02532 1,438E-015 1,096E-014
2380     13,13          0   0,003254    0,02478 1,819E-015 1,386E-014
1074     12,99          0    0,01422     0,1094 1,137E-015 8,751E-015
132      13,01          0   0,007038     0,0541 1,655E-015 1,272E-014
652      12,94          0   0,006774    0,05236 1,875E-015 1,449E-014
1262     12,93          0   0,009927    0,07681 1,592E-015 1,231E-014
1260     7,466          0          0          0         0         0
3050     13,05          0   0,003578    0,02742 1,592E-015 1,22E-014
3054     13,04          0    0,00363    0,02783 1,875E-015 1,437E-014
3043     13,05          0   0,003578    0,02742 1,224E-015 9,384E-015
2655     13,08          0   0,004467    0,03414 1,655E-015 1,265E-014
2383     13,12          0   0,003322    0,02532 1,655E-015 1,261E-014
2385     13,12          0    0,00333    0,02537 1,137E-015 8,664E-015
1073     12,99          0    0,01431     0,1102 2,046E-015 1,575E-014
2080     13,04          0   0,008423    0,06459 1,819E-015 1,395E-014
133      13,01          0   0,007038    0,05411 1,655E-015 1,272E-014
651      12,94          0   0,006774    0,05236 1,592E-015 1,23E-014
1257     12,92          0   0,009975    0,07718 1,875E-015 1,451E-014
1256     12,93          0   0,009927    0,07681 1,819E-015 1,407E-014
3049     13,05          0   0,003578    0,02742 1,819E-015 1,394E-014
3057     13,04          0   0,003665     0,0281 2,046E-015 1,569E-014
2698     13,08          0   0,004469    0,03415 1,655E-015 1,265E-014
2756     13,08          0   0,004483    0,03426 1,592E-015 1,217E-014
2382     13,12          0   0,003322    0,02532 2,046E-015 1,559E-014
2389     13,12          0   0,003346     0,0255 1,819E-015 1,386E-014
1072     12,99          0    0,01443     0,1111 1,592E-015 1,225E-014
1069     7,505          0          0          0         0         0
2086     13,04          0   0,008424    0,06459 1,819E-015 1,395E-014
131      13,01          0   0,007039    0,05411 2,046E-015 1,573E-014
650      12,94          0   0,006775    0,05237 2,542E-015 1,965E-014
1253     12,92          0    0,01005    0,07775 1,875E-015 1,451E-014
1255     12,93          0   0,009927    0,07681 1,137E-015 8,796E-015
3048     13,05          0   0,003578    0,02742 1,137E-015 8,713E-015
3056     13,04          0   0,003665     0,0281 1,655E-015 1,269E-014
3058     13,04          0   0,003683    0,02824 1,592E-015 1,22E-014
2697     13,08          0   0,004469    0,03415 1,655E-015 1,265E-014
2757     13,08          0    0,00451    0,03447 2,046E-015 1,564E-014
2395     13,12          0   0,003354    0,02556 1,592E-015 1,213E-014
2387     13,12          0   0,003346     0,0255 1,592E-015 1,213E-014
1071     12,99          0     0,0146     0,1124 1,655E-015 1,274E-014
1068     12,99          0    0,01443     0,1111 2,096E-015 1,614E-014
2085     13,04          0   0,008425     0,0646 1,438E-015 1,103E-014
2084     13,04          0   0,008424    0,06459 1,875E-015 1,438E-014
130      13,01          0    0,00704    0,05412 2,046E-015 1,573E-014
649      12,93          0   0,006777    0,05239 1,655E-015 1,28E-014
1294     12,92          0    0,01012    0,07833 1,875E-015 1,451E-014
1254     12,93          0   0,009927    0,07681 1,364E-015 1,055E-014
3047     13,05          0   0,003578    0,02742 1,833E-015 1,405E-014
3061     13,04          0   0,003703     0,0284 2,046E-015 1,569E-014
2700     13,08          0   0,004469    0,03415 1,819E-015 1,39E-014
2883     13,08          0   0,004531    0,03463 1,875E-015 1,433E-014
2394     13,12          0   0,003354    0,02556 2,096E-015 1,598E-014
2388     13,12          0   0,003362    0,02563 1,224E-015 9,333E-015
2386     13,12          0   0,003346     0,0255 2,096E-015 1,598E-014
1070     12,99          0    0,01473     0,1134 1,655E-015 1,274E-014
2092     13,04          0   0,008426    0,06462 1,137E-015 8,718E-015
2083     13,04          0   0,008424    0,06459 1,438E-015 1,103E-014
129      13,01          0    0,00704    0,05413 1,592E-015 1,224E-014
648      12,93          0    0,00678    0,05242 1,875E-015 1,45E-014
1300     12,92          0    0,01014    0,07851 1,655E-015 1,281E-014
3060     13,04          0   0,003716     0,0285 1,017E-015 7,798E-015
2699     13,08          0   0,004469    0,03415 1,592E-015 1,216E-014
2884     13,08          0   0,004571    0,03495 1,655E-015 1,265E-014
2393     13,12          0   0,003354    0,02556 2,096E-015 1,598E-014
2396     13,12          0   0,003363    0,02563 1,819E-015 1,387E-014
1067     12,99          0    0,01481      0,114 1,833E-015 1,411E-014
2091     13,04          0   0,008426    0,06462 1,655E-015 1,269E-014
2096     13,04          0   0,008426    0,06462 2,046E-015 1,569E-014
128      13,01          0   0,007041    0,05414 1,592E-015 1,224E-014
647      12,93          0   0,006781    0,05244 1,819E-015 1,407E-014
1301     12,92          0    0,01014    0,07851 1,655E-015 1,281E-014
1299     12,92          0    0,01015    0,07854 2,096E-015 1,623E-014
1297     12,92          0    0,01014    0,07851 1,592E-015 1,232E-014
3063     13,04          0   0,003739    0,02868 2,096E-015 1,608E-014
2737     13,08          0   0,004469    0,03415 1,137E-015 8,689E-015
2892     13,08          0     0,0046    0,03517 1,224E-015 9,361E-015
2397     13,12          0   0,003367    0,02566 1,137E-015 8,666E-015
1066     12,99          0     0,0149     0,1147 1,224E-015 9,426E-015
2090     13,04          0   0,008426    0,06462 2,239E-015 1,717E-014
2095     13,04          0   0,008426    0,06462 2,046E-015 1,569E-014
2094     13,04          0   0,008427    0,06463 2,046E-015 1,569E-014
150      13,01          0   0,007041    0,05414 1,592E-015 1,224E-014
646      12,93          0   0,006781    0,05244 2,096E-015 1,621E-014
643      12,93          0   0,006785    0,05249 2,096E-015 1,621E-014
1303     12,92          0    0,01014    0,07851 1,875E-015 1,451E-014
3062     7,524          0          0          0         0         0
3059     13,04          0   0,003761    0,02885 1,655E-015 1,27E-014
2736     13,08          0   0,004469    0,03415 1,364E-015 1,043E-014
2659     13,08          0   0,004469    0,03415 1,819E-015 1,39E-014
2894     13,08          0   0,004618    0,03531 1,592E-015 1,217E-014
2400     13,12          0   0,003378    0,02575 2,046E-015 1,56E-014
2399     13,12          0   0,003367    0,02566 2,501E-015 1,907E-014
1065     12,99          0    0,01512     0,1164 1,592E-015 1,225E-014
2089     13,04          0   0,008426    0,06462 2,239E-015 1,717E-014
2093     13,04          0    0,00843    0,06465 2,319E-015 1,778E-014
149      13,01          0   0,007041    0,05414 1,592E-015 1,224E-014
168         13          0   0,007043    0,05416 1,438E-015 1,106E-014
645      12,93          0   0,006781    0,05244 2,766E-015 2,139E-014
642      12,93          0    0,00679    0,05253 1,592E-015 1,231E-014
1304     12,92          0    0,01014    0,07851 1,875E-015 1,451E-014
1302     12,92          0    0,01014    0,07851 9,095E-016 7,04E-015
1120     12,92          0    0,01015    0,07859 1,592E-015 1,232E-014
1121     12,92          0    0,01014    0,07851 1,875E-015 1,451E-014
3070     13,04          0   0,003782    0,02901 1,592E-015 1,221E-014
2660     13,08          0   0,004469    0,03415 1,875E-015 1,433E-014
2895     13,08          0   0,004622    0,03534 2,274E-015 1,738E-014
2893     13,08          0   0,004622    0,03534 1,438E-015 1,099E-014
2889     13,08          0   0,004618    0,03531 1,655E-015 1,266E-014
2403     13,12          0    0,00338    0,02577 1,224E-015 9,334E-015
2398     13,12          0   0,003367    0,02566 2,239E-015 1,707E-014
1064     12,99          0    0,01529     0,1177 2,046E-015 1,575E-014
2088     13,04          0   0,008426    0,06462 1,364E-015 1,046E-014
2100     13,04          0   0,008431    0,06467 1,364E-015 1,046E-014
169         13          0   0,007043    0,05416 2,501E-015 1,923E-014
644      12,93          0   0,006781    0,05244 1,819E-015 1,407E-014
553      12,92          0   0,006792    0,05255 1,592E-015 1,231E-014
1308     12,92          0    0,01014    0,07851 2,542E-015 1,968E-014
1119     12,92          0    0,01021    0,07908 2,096E-015 1,623E-014
1117     12,92          0    0,01014    0,07851 1,137E-015 8,801E-015
3069     13,04          0   0,003782    0,02901 1,137E-015 8,721E-015
3067     13,03          0   0,003819     0,0293 1,655E-015 1,27E-014
2661     13,08          0   0,004469    0,03415 1,592E-015 1,216E-014
2896     13,08          0   0,004629    0,03539 1,655E-015 1,266E-014
2899     13,08          0   0,004628    0,03538 2,274E-015 1,738E-014
2890     13,08          0   0,004618    0,03531 2,096E-015 1,603E-014
1057     12,99          0    0,01534     0,1181 1,819E-015  1,4E-014
2087     13,04          0   0,008426    0,06462 2,096E-015 1,608E-014
2099     13,04          0   0,008431    0,06467 2,046E-015 1,57E-014
2098     13,04          0   0,008432    0,06467 1,438E-015 1,103E-014
170         13          0   0,007044    0,05417 1,137E-015 8,743E-015
655      12,92          0   0,006794    0,05257 1,592E-015 1,232E-014
1309     12,92          0    0,01014    0,07851 1,438E-015 1,113E-014
1118     12,91          0    0,01024    0,07932 1,655E-015 1,282E-014
1116     12,92          0    0,01014    0,07851 2,096E-015 1,623E-014
3068     13,04          0   0,003782    0,02901 1,438E-015 1,103E-014
3071     13,03          0   0,003842    0,02948 1,655E-015 1,27E-014
2662     13,08          0   0,004469    0,03415 2,046E-015 1,564E-014
2900     13,08          0   0,004629    0,03539 1,592E-015 1,217E-014
2898     13,08          0   0,004649    0,03554 1,819E-015 1,391E-014
2411     13,12          0   0,003389    0,02583 1,438E-015 1,096E-014
1056     12,99          0    0,01549     0,1192 1,364E-015 1,05E-014
2097     13,04          0   0,008431    0,06467 1,592E-015 1,221E-014
2104     13,04          0   0,008433    0,06468 2,046E-015 1,57E-014
171         13          0   0,007045    0,05418 1,875E-015 1,442E-014
657      12,92          0   0,006798    0,05261 1,224E-015 9,476E-015
590      12,92          0   0,006794    0,05257 1,592E-015 1,232E-014
1310     12,92          0    0,01014    0,07851 1,364E-015 1,056E-014
1305     12,92          0    0,01014    0,07851 1,875E-015 1,451E-014
1289     12,91          0    0,01029    0,07965 1,655E-015 1,282E-014
1290     12,92          0    0,01014    0,07851 1,655E-015 1,281E-014
3072     13,03          0   0,003864    0,02965 1,438E-015 1,103E-014
2938     13,03          0   0,003842    0,02948 2,239E-015 1,718E-014
2663     13,08          0   0,004469    0,03415 1,592E-015 1,216E-014
2901     13,08          0    0,00463     0,0354 1,438E-015 1,099E-014
2897     13,08          0   0,004652    0,03557 1,655E-015 1,266E-014
2888     13,08          0   0,004618    0,03531 1,875E-015 1,434E-014
2410     13,12          0   0,003388    0,02583 1,819E-015 1,387E-014
2413     13,12          0   0,003396    0,02589 1,137E-015 8,668E-015
1055     12,99          0    0,01553     0,1196 2,096E-015 1,614E-014
1053     7,504          0          0          0         0         0
2103     13,04          0   0,008434     0,0647 1,137E-015 8,721E-015
2101     13,04          0   0,008432    0,06468 9,095E-016 6,976E-015
184         13          0   0,007045    0,05419 1,655E-015 1,273E-014
660      12,92          0   0,006798    0,05261 1,137E-015 8,799E-015
661      12,92          0     0,0068    0,05263 1,592E-015 1,232E-014
1307     12,92          0    0,01014    0,07851 1,875E-015 1,451E-014
3065     13,04          0   0,003782    0,02901 1,592E-015 1,221E-014
3074     13,03          0   0,003866    0,02966 1,592E-015 1,221E-014
2664     13,08          0   0,004469    0,03415 1,224E-015 9,358E-015
2902     13,08          0   0,004643     0,0355 1,364E-015 1,043E-014
2887     13,08          0   0,004618    0,03531 2,046E-015 1,565E-014
2412     13,12          0   0,003396    0,02589 1,438E-015 1,096E-014
2401     13,12          0     0,0034    0,02593 2,542E-015 1,938E-014
1054     12,99          0    0,01566     0,1206 2,096E-015 1,614E-014
1051     12,99          0    0,01553     0,1196 1,364E-015 1,05E-014
1052     7,504          0          0          0         0         0
2102     13,04          0   0,008435    0,06471 1,655E-015 1,27E-014
183         13          0   0,007041    0,05416 1,224E-015 9,418E-015
188         13          0   0,007049    0,05421 1,224E-015 9,417E-015
179         13          0   0,007047     0,0542 1,655E-015 1,273E-014
659      7,456          0          0          0         0         0
656      12,92          0   0,006798    0,05261 2,046E-015 1,584E-014
665      12,92          0   0,006801    0,05264 2,766E-015 2,141E-014
1306     12,92          0    0,01014    0,07851 2,096E-015 1,623E-014
1293     12,91          0    0,01029    0,07968 1,875E-015 1,452E-014
3064     13,04          0   0,003782    0,02901 1,592E-015 1,221E-014
2665     13,08          0   0,004469    0,03415 2,046E-015 1,564E-014
2903     13,08          0   0,004659    0,03562 9,095E-016 6,954E-015
2727     13,08          0   0,004672    0,03572 1,137E-015 8,693E-015
2886     13,08          0   0,004618    0,03531 2,034E-015 1,555E-014
2417     13,12          0   0,003405    0,02596 1,224E-015 9,336E-015
1047     12,99          0    0,01576     0,1213 2,096E-015 1,614E-014
2107     13,03          0   0,008436    0,06472 1,592E-015 1,221E-014
182         13          0   0,007035    0,05412 1,137E-015 8,745E-015
178         13          0   0,007041    0,05416 2,046E-015 1,574E-014
190         13          0   0,007049    0,05421 1,224E-015 9,418E-015
187         13          0    0,00705    0,05422 9,095E-016 6,995E-015
196         13          0    0,00705    0,05423 1,137E-015 8,744E-015
658      7,456          0          0          0         0         0
664      12,92          0   0,006804    0,05268 1,875E-015 1,452E-014
1292     12,91          0    0,01036    0,08021 1,655E-015 1,282E-014
1291     12,91          0    0,01029    0,07968 1,875E-015 1,452E-014
3081     13,03          0   0,003889    0,02985 1,592E-015 1,221E-014
2666     13,08          0   0,004469    0,03415 1,875E-015 1,433E-014
2907     13,08          0   0,004659    0,03562 1,819E-015 1,391E-014
2753     13,08          0   0,004668     0,0357 1,875E-015 1,434E-014
2726     13,08          0   0,004689    0,03585 1,137E-015 8,693E-015
2885     13,08          0   0,004618    0,03531 1,592E-015 1,217E-014
2433     13,12          0   0,003405    0,02596 1,655E-015 1,262E-014
2419     13,11          0   0,003432    0,02617 1,655E-015 1,262E-014
1046     12,99          0    0,01596     0,1229 2,046E-015 1,575E-014
2108     13,03          0   0,008436    0,06472 2,046E-015 1,57E-014
2106     13,03          0   0,008436    0,06472 2,096E-015 1,608E-014
181         13          0   0,007028    0,05407 1,137E-015 8,746E-015
195         13          0   0,007056    0,05427 1,364E-015 1,049E-014
667      12,92          0   0,006806    0,05269 1,655E-015 1,282E-014
1281     12,91          0    0,01043    0,08079 1,224E-015 9,486E-015
3080     13,03          0   0,003891    0,02986 1,875E-015 1,439E-014
3078     13,03          0   0,003933    0,03018 1,819E-015 1,396E-014
2667     13,08          0   0,004469    0,03415 1,64E-015 1,253E-014
2906     13,08          0   0,004659    0,03562 1,438E-015  1,1E-014
2752     13,08          0   0,004679    0,03578 1,592E-015 1,217E-014
2725     13,08          0    0,00469    0,03586 1,364E-015 1,043E-014
2432     13,12          0   0,003405    0,02596 1,819E-015 1,387E-014
2431     13,12          0   0,003405    0,02596 1,875E-015 1,43E-014
2418     13,11          0   0,003447    0,02629 1,592E-015 1,214E-014
1045     12,99          0    0,01596     0,1229 1,224E-015 9,427E-015
1037      7,49          0          0          0         0         0
2105     13,03          0   0,008437    0,06473 1,592E-015 1,221E-014
180         13          0   0,007025    0,05405 2,096E-015 1,613E-014
192         13          0   0,007049    0,05421 1,438E-015 1,106E-014
92          13          0   0,007056    0,05427 1,592E-015 1,224E-014
666      12,92          0   0,006806    0,05269 1,224E-015 9,48E-015
663      12,91          0   0,006809    0,05272 2,046E-015 1,585E-014
1280     12,91          0    0,01051    0,08145 2,046E-015 1,586E-014
3086     13,03          0   0,003892    0,02986 1,438E-015 1,103E-014
3077     13,03          0    0,00396    0,03039 1,224E-015 9,398E-015
3075     13,03          0   0,003933    0,03018 2,239E-015 1,719E-014
2704     13,08          0   0,004469    0,03415 2,046E-015 1,564E-014
2905     13,08          0   0,004659    0,03562 1,819E-015 1,391E-014
2751     13,08          0   0,004687    0,03584 1,875E-015 1,434E-014
2724     13,08          0   0,004694     0,0359 2,096E-015 1,603E-014
2430     13,12          0   0,003405    0,02596 1,592E-015 1,214E-014
2437     13,11          0   0,003458    0,02638 1,819E-015 1,387E-014
1036     12,99          0    0,01596     0,1229 1,655E-015 1,274E-014
1034     7,503          0          0          0         0         0
2110     13,03          0   0,008438    0,06474 2,096E-015 1,608E-014
194         13          0   0,007049    0,05421 9,095E-016 6,995E-015
191         13          0   0,007049    0,05421 1,137E-015 8,744E-015
90          13          0   0,007062    0,05432 1,655E-015 1,273E-014
662      12,91          0    0,00681    0,05273 1,456E-015 1,127E-014
1279      12,9          0    0,01057     0,0819 1,655E-015 1,283E-014
3085     13,03          0   0,003892    0,02986 1,819E-015 1,396E-014
3079     13,03          0   0,003892    0,02986 1,438E-015 1,103E-014
3076     13,03          0   0,003961    0,03041 2,046E-015 1,571E-014
3082     13,03          0   0,003933    0,03018 2,046E-015 1,571E-014
2703     13,08          0   0,004469    0,03415 2,046E-015 1,564E-014
2904     13,08          0   0,004659    0,03562 2,501E-015 1,912E-014
2750     13,08          0   0,004702    0,03596 1,875E-015 1,434E-014
2781     13,08          0   0,004696    0,03591 1,438E-015  1,1E-014
2427     13,12          0   0,003405    0,02596 1,592E-015 1,214E-014
2429     13,12          0   0,003405    0,02596 2,096E-015 1,598E-014
2436     13,11          0   0,003468    0,02645 1,224E-015 9,339E-015
2439     13,11          0   0,003458    0,02638 1,819E-015 1,387E-014
2109     13,03          0    0,00844    0,06476 1,875E-015 1,439E-014
2111     13,03          0   0,008438    0,06475 1,592E-015 1,221E-014
176         13          0   0,007022    0,05402 2,096E-015 1,613E-014
198         13          0   0,007049    0,05421 1,224E-015 9,418E-015
199         13          0   0,007063    0,05432 1,364E-015 1,049E-014
668      12,91          0   0,006812    0,05275 1,875E-015 1,452E-014
1295      12,9          0    0,01063    0,08238 1,137E-015 8,812E-015
3087     13,03          0   0,003995    0,03066 1,875E-015 1,439E-014
3083     13,03          0   0,003933    0,03018 1,137E-015 8,725E-015
2702     13,08          0   0,004469    0,03415 1,592E-015 1,216E-014
2749     13,08          0   0,004709      0,036 1,655E-015 1,266E-014
2780     13,08          0   0,004699    0,03594 2,046E-015 1,565E-014
2673     13,08          0   0,004696    0,03591 2,096E-015 1,603E-014
2426     13,12          0   0,003405    0,02596 1,875E-015 1,43E-014
2450     13,12          0   0,003405    0,02596 1,592E-015 1,214E-014
2435     13,11          0   0,003478    0,02653 1,592E-015 1,214E-014
2438     13,11          0   0,003458    0,02638 2,096E-015 1,599E-014
2440     13,11          0   0,003458    0,02638 1,137E-015 8,671E-015
942      12,99          0    0,01596     0,1229 1,592E-015 1,225E-014
2112     13,03          0   0,008439    0,06475 2,046E-015 1,57E-014
177         13          0    0,00702    0,05401 1,875E-015 1,443E-014
197         13          0   0,007049    0,05421 1,592E-015 1,224E-014
193         13          0   0,007049    0,05421 1,655E-015 1,273E-014
203         13          0   0,007068    0,05436 1,592E-015 1,224E-014
