CAI  0109;3268;B_8764;66;13,80;-46,6356949;-23,5296572;;
CAI  0109;3268;B_8763;67;13,80;-46,6356947;-23,5296573;;
CAI  0109;3268;B_8762;68;13,80;-46,6354704;-23,5297137;;
CAI  0109;3268;B_8761;69;13,80;-46,6353045;-23,5297606;;
CAI  0109;3268;B_8760;70;13,80;-46,6353043;-23,5297606;;
CAI  0109;3268;B_8759;71;13,80;-46,6351580;-23,5297983;;
CAI  0109;3268;B_8758;72;13,80;-46,6350116;-23,5298359;;
CAI  0109;3268;B_8757;73;13,80;-46,6350113;-23,5298360;;
CAI  0109;3268;B_8756;74;13,80;-46,6348553;-23,5298737;;
CAI  0109;3268;B_8755;75;13,80;-46,6348551;-23,5298738;;
CAI  0109;3268;B_8754;76;13,80;-46,6346601;-23,5299299;;
CAI  0109;3268;B_8753;77;13,80;-46,6346600;-23,5299300;;
CAI  0109;3268;B_8752;78;13,80;-46,6344259;-23,5299956;;
CAI  0109;3268;B_8751;79;13,80;-46,6344257;-23,5299956;;
CAI  0109;3268;B_8750;80;13,80;-46,6342992;-23,5300331;;
CAI  0109;3268;B_8749;81;13,80;-46,6342988;-23,5300331;;
CAI  0109;3268;B_8748;82;13,80;-46,6361649;-23,5300975;;
CAI  0109;3268;B_8747;83;13,80;-46,6361496;-23,5300542;;
CAI  0109;3268;B_8746;84;13,80;-46,6359897;-23,5299775;;
CAI  0109;3268;B_8745;85;13,80;-46,6361491;-23,5300525;;
CAI  0109;3268;B_8744;86;13,80;-46,6386023;-23,5288948;;
CAI  0109;3268;B_8743;87;13,80;-46,6382523;-23,5289794;;
CAI  0109;3268;B_8742;88;13,80;-46,6381413;-23,5289975;;
CAI  0109;3268;B_8741;89;13,80;-46,6324679;-23,5285974;;
CAI  0109;3268;B_8740;90;13,80;-46,6298269;-23,5283829;;
CAI  0109;3268;B_8739;91;13,80;-46,6296786;-23,5284218;;
CAI  0109;3268;B_8738;92;13,80;-46,6296658;-23,5284250;;
CAI  0109;3268;B_8737;93;13,80;-46,6363726;-23,5306950;;
CAI  0109;3268;B_8736;94;13,80;-46,6363724;-23,5306943;;
CAI  0109;3268;B_8735;95;13,80;-46,6363329;-23,5305799;;
CAI  0109;3268;B_8734;96;13,80;-46,6362923;-23,5304629;;
CAI  0109;3268;B_8733;97;13,80;-46,6364376;-23,5309074;;
CAI  0109;3268;B_8732;98;13,80;-46,6364801;-23,5310287;;
CAI  0109;3268;B_8731;99;13,80;-46,6365363;-23,5311918;;
CAI  0109;3268;B_8730;100;13,80;-46,6365761;-23,5313295;;
CAI  0109;3268;B_8728;101;13,80;-46,6379163;-23,5282084;;
CAI  0109;3268;B_8727;102;13,80;-46,6299505;-23,5292562;;
CAI  0109;3268;B_8726;103;13,80;-46,6296090;-23,5293591;;
CAI  0109;3268;B_8725;104;13,80;-46,6320345;-23,5287387;;
CAI  0109;3268;B_8724;105;13,80;-46,6351443;-23,5277621;;
CAI  0109;3268;B_8723;106;13,80;-46,6352397;-23,5277339;;
CAI  0109;3268;B_8722;107;13,80;-46,6291768;-23,5294764;;
CAI  0109;3268;B_8721;108;13,80;-46,6290343;-23,5295286;;
CAI  0109;3268;B_8720;109;13,80;-46,6311201;-23,5285892;;
CAI  0109;3268;B_8719;110;13,80;-46,6311116;-23,5285650;;
CAI  0109;3268;B_8717;111;13,80;-46,6323637;-23,5286186;;
CAI  0109;3268;B_8716;112;13,80;-46,6323791;-23,5286258;;
CAI  0109;3268;B_8715;113;13,80;-46,6329165;-23,5284381;;
CAI  0109;3268;B_8714;114;13,80;-46,6334661;-23,5282729;;
CAI  0109;3268;B_8713;115;13,80;-46,6339113;-23,5281587;;
CAI  0109;3268;B_8712;116;13,80;-46,6339841;-23,5295377;;
CAI  0109;3268;B_8711;117;13,80;-46,6339811;-23,5295360;;
CAI  0109;3268;B_8710;118;13,80;-46,6343561;-23,5303492;;
CAI  0109;3268;B_8709;119;13,80;-46,6343555;-23,5303473;;
CAI  0109;3268;B_8708;120;13,80;-46,6344329;-23,5306083;;
CAI  0109;3268;B_8707;121;13,80;-46,6345323;-23,5309264;;
CAI  0109;3268;B_8706;122;13,80;-46,6352209;-23,5285688;;
CAI  0109;3268;B_8705;123;13,80;-46,6279262;-23,5261029;;
CAI  0109;3268;B_8704;124;13,80;-46,6277617;-23,5260872;;
CAI  0109;3268;B_8703;125;13,80;-46,6276380;-23,5260754;;
CAI  0109;3268;B_8702;126;13,80;-46,6274643;-23,5260589;;
CAI  0109;3268;B_8701;127;13,80;-46,6272876;-23,5260421;;
CAI  0109;3268;B_8700;128;13,80;-46,6283940;-23,5287531;;
CAI  0109;3268;B_8699;129;13,80;-46,6283384;-23,5287674;;
CAI  0109;3268;B_8698;130;13,80;-46,6281822;-23,5288142;;
CAI  0109;3268;B_8697;131;13,80;-46,6279771;-23,5288615;;
CAI  0109;3268;B_8696;132;13,80;-46,6277324;-23,5288729;;
CAI  0109;3268;B_8695;133;13,80;-46,6277722;-23,5289177;;
CAI  0109;3268;B_8694;134;13,80;-46,6280025;-23,5283529;;
CAI  0109;3268;B_8693;135;13,80;-46,6278759;-23,5285916;;
CAI  0109;3268;B_8692;136;13,80;-46,6281138;-23,5281411;;
CAI  0109;3268;B_8691;137;13,80;-46,6282104;-23,5279577;;
CAI  0109;3268;B_8690;138;13,80;-46,6282505;-23,5278813;;
CAI  0109;3268;B_8689;139;13,80;-46,6282880;-23,5278081;;
CAI  0109;3268;B_8688;140;13,80;-46,6283438;-23,5276945;;
CAI  0109;3268;B_8687;141;13,80;-46,6284167;-23,5275585;;
CAI  0109;3268;B_8686;142;13,80;-46,6283471;-23,5276881;;
CAI  0109;3268;B_8685;143;13,80;-46,6283447;-23,5276927;;
CAI  0109;3268;B_8684;144;13,80;-46,6279299;-23,5261031;;
CAI  0109;3268;B_8683;145;13,80;-46,6282405;-23,5261337;;
CAI  0109;3268;B_8682;146;13,80;-46,6284630;-23,5261531;;
CAI  0109;3268;B_8681;147;13,80;-46,6285267;-23,5261573;;
CAI  0109;3268;B_8680;148;13,80;-46,6285659;-23,5261389;;
CAI  0109;3268;B_8679;149;13,80;-46,6284759;-23,5287217;;
CAI  0109;3268;B_8678;150;13,80;-46,6284848;-23,5287297;;
CAI  0109;3268;B_8677;151;13,80;-46,6285263;-23,5273296;;
CAI  0109;3268;B_8676;152;13,80;-46,6285757;-23,5261344;;
CAI  0109;3268;B_8675;153;13,80;-46,6286359;-23,5259983;;
CAI  0109;3268;B_8674;154;13,80;-46,6286401;-23,5271566;;
CAI  0109;3268;B_8673;155;13,80;-46,6291493;-23,5262214;;
CAI  0109;3268;B_8672;156;13,80;-46,6289857;-23,5264579;;
CAI  0109;3268;B_8671;157;13,80;-46,6288817;-23,5266643;;
CAI  0109;3268;B_8670;158;13,80;-46,6288805;-23,5266667;;
CAI  0109;3268;B_8669;159;13,80;-46,6288517;-23,5267121;;
CAI  0109;3268;B_8668;160;13,80;-46,6287395;-23,5269250;;
CAI  0109;3268;B_8667;161;13,80;-46,6287369;-23,5269300;;
CAI  0109;3268;B_8666;162;13,80;-46,6285932;-23,5271934;;
CAI  0109;3268;B_8665;163;13,80;-46,6295080;-23,5268812;;
CAI  0109;3268;B_8664;164;13,80;-46,6290026;-23,5270356;;
CAI  0109;3268;B_8663;165;13,80;-46,6289051;-23,5270727;;
CAI  0109;3268;B_8662;166;13,80;-46,6286534;-23,5271471;;
CAI  0109;3268;B_8661;167;13,80;-46,6286513;-23,5271477;;
CAI  0109;3268;B_8660;168;13,80;-46,6287723;-23,5286562;;
CAI  0109;3268;B_8659;169;13,80;-46,6288426;-23,5286381;;
CAI  0109;3268;B_8658;170;13,80;-46,6289605;-23,5286079;;
CAI  0109;3268;B_8657;171;13,80;-46,6291048;-23,5285721;;
CAI  0109;3268;B_8656;172;13,80;-46,6290551;-23,5262973;;
CAI  0109;3268;B_8655;173;13,80;-46,6290641;-23,5263052;;
CAI  0109;3268;B_8654;174;13,80;-46,6290819;-23,5263214;;
CAI  0109;3268;B_8653;175;13,80;-46,6291165;-23,5293171;;
CAI  0109;3268;B_8652;176;13,80;-46,6291595;-23,5294361;;
CAI  0109;3268;B_8651;177;13,80;-46,6292067;-23,5294654;;
CAI  0109;3268;B_8650;178;13,80;-46,6292023;-23,5286977;;
CAI  0109;3268;B_8649;179;13,80;-46,6292801;-23,5285386;;
CAI  0109;3268;B_8648;180;13,80;-46,6291118;-23,5293041;;
CAI  0109;3268;B_8647;181;13,80;-46,6290730;-23,5291938;;
CAI  0109;3268;B_8646;182;13,80;-46,6291205;-23,5289147;;
CAI  0109;3268;B_8645;183;13,80;-46,6291773;-23,5286915;;
CAI  0109;3268;B_8644;184;13,80;-46,6292000;-23,5285452;;
CAI  0109;3268;B_8643;185;13,80;-46,6291887;-23,5269623;;
CAI  0109;3268;B_8642;186;13,80;-46,6291976;-23,5269704;;
CAI  0109;3268;B_8641;187;13,80;-46,6292521;-23,5284306;;
CAI  0109;3268;B_8640;188;13,80;-46,6292255;-23,5284472;;
CAI  0109;3268;B_8639;189;13,80;-46,6292555;-23,5283272;;
CAI  0109;3268;B_8638;190;13,80;-46,6292550;-23,5283291;;
CAI  0109;3268;B_8637;191;13,80;-46,6293332;-23,5281606;;
CAI  0109;3268;B_8636;192;13,80;-46,6292999;-23,5281487;;
CAI  0109;3268;B_8635;193;13,80;-46,6294891;-23,5275724;;
CAI  0109;3268;B_8634;194;13,80;-46,6293848;-23,5278534;;
CAI  0109;3268;B_8633;195;13,80;-46,6296643;-23,5284256;;
CAI  0109;3268;B_8632;196;13,80;-46,6294219;-23,5285100;;
CAI  0109;3268;B_8631;197;13,80;-46,6294518;-23,5276459;;
CAI  0109;3268;B_8630;198;13,80;-46,6294607;-23,5276539;;
CAI  0109;3268;B_8629;199;13,80;-46,6298412;-23,5283791;;
CAI  0109;3268;B_8628;200;13,80;-46,6299490;-23,5283045;;
CAI  0109;3268;B_8627;201;13,80;-46,6302201;-23,5282897;;
CAI  0109;3268;B_8626;202;13,80;-46,6299763;-23,5283437;;
CAI  0109;3268;B_8625;203;13,80;-46,6299713;-23,5283450;;
CAI  0109;3268;B_8624;204;13,80;-46,6304970;-23,5290970;;
CAI  0109;3268;B_8623;205;13,80;-46,6303213;-23,5291529;;
CAI  0109;3268;B_8622;206;13,80;-46,6301653;-23,5291998;;
CAI  0109;3268;B_8621;207;13,80;-46,6311704;-23,5289002;;
CAI  0109;3268;B_8620;208;13,80;-46,6310337;-23,5289377;;
CAI  0109;3268;B_8619;209;13,80;-46,6309069;-23,5289752;;
CAI  0109;3268;B_8618;210;13,80;-46,6307234;-23,5290306;;
CAI  0109;3268;B_8617;211;13,80;-46,6307215;-23,5290314;;
CAI  0109;3268;B_8616;212;13,80;-46,6311288;-23,5286306;;
CAI  0109;3268;B_8615;213;13,80;-46,6311378;-23,5286387;;
CAI  0109;3268;B_8614;214;13,80;-46,6315201;-23,5286799;;
CAI  0109;3268;B_8613;215;13,80;-46,6311890;-23,5287188;;
CAI  0109;3268;B_8612;216;13,80;-46,6311978;-23,5287374;;
CAI  0109;3268;B_8611;217;13,80;-46,6312282;-23,5288274;;
CAI  0109;3268;B_8610;218;13,80;-46,6317438;-23,5284617;;
CAI  0109;3268;B_8609;219;13,80;-46,6317358;-23,5283208;;
CAI  0109;3268;B_8608;220;13,80;-46,6317526;-23,5284697;;
CAI  0109;3268;B_8607;221;13,80;-46,6318659;-23,5286902;;
CAI  0109;3268;B_8606;222;13,80;-46,6317638;-23,5285779;;
CAI  0109;3268;B_8605;223;13,80;-46,6320373;-23,5286481;;
CAI  0109;3268;B_8604;224;13,80;-46,6321663;-23,5285837;;
CAI  0109;3268;B_8603;225;13,80;-46,6322229;-23,5286725;;
CAI  0109;3268;B_8602;226;13,80;-46,6324699;-23,5285969;;
CAI  0109;3268;B_8601;227;13,80;-46,6325567;-23,5285691;;
CAI  0109;3268;B_8600;228;13,80;-46,6325547;-23,5285698;;
CAI  0109;3268;B_8599;229;13,80;-46,6329067;-23,5284496;;
CAI  0109;3268;B_8598;230;13,80;-46,6327595;-23,5285044;;
CAI  0109;3268;B_8597;231;13,80;-46,6335813;-23,5282519;;
CAI  0109;3268;B_8596;232;13,80;-46,6334838;-23,5282890;;
CAI  0109;3268;B_8595;233;13,80;-46,6332986;-23,5283452;;
CAI  0109;3268;B_8594;234;13,80;-46,6330620;-23,5284109;;
CAI  0109;3268;B_8593;235;13,80;-46,6334959;-23,5279385;;
CAI  0109;3268;B_8592;236;13,80;-46,6335959;-23,5277931;;
CAI  0109;3268;B_8590;237;13,80;-46,6335159;-23,5279348;;
CAI  0109;3268;B_8589;238;13,80;-46,6336872;-23,5280973;;
CAI  0109;3268;B_8588;239;13,80;-46,6336463;-23,5279622;;
CAI  0109;3268;B_8587;240;13,80;-46,6337919;-23,5281993;;
CAI  0109;3268;B_8586;241;13,80;-46,6337383;-23,5282683;;
CAI  0109;3268;B_8585;242;13,80;-46,6337082;-23,5282054;;
CAI  0109;3268;B_8584;243;13,80;-46,6338198;-23,5285202;;
CAI  0109;3268;B_8583;244;13,80;-46,6337695;-23,5283692;;
CAI  0109;3268;B_8582;245;13,80;-46,6337688;-23,5283673;;
CAI  0109;3268;B_8581;246;13,80;-46,6338504;-23,5286193;;
CAI  0109;3268;B_8580;247;13,80;-46,6338833;-23,5287045;;
CAI  0109;3268;B_8579;248;13,80;-46,6338709;-23,5286913;;
CAI  0109;3268;B_8578;249;13,80;-46,6339780;-23,5290864;;
CAI  0109;3268;B_8577;250;13,80;-46,6339767;-23,5290816;;
CAI  0109;3268;B_8576;251;13,80;-46,6339504;-23,5289656;;
CAI  0109;3268;B_8575;252;13,80;-46,6339205;-23,5288333;;
CAI  0109;3268;B_8574;253;13,80;-46,6340383;-23,5292860;;
CAI  0109;3268;B_8573;254;13,80;-46,6340961;-23,5294836;;
CAI  0109;3268;B_8572;255;13,80;-46,6341397;-23,5296273;;
CAI  0109;3268;B_8571;256;13,80;-46,6340678;-23,5289361;;
CAI  0109;3268;B_8570;257;13,80;-46,6339988;-23,5289668;;
CAI  0109;3268;B_8569;258;13,80;-46,6339133;-23,5281581;;
CAI  0109;3268;B_8568;259;13,80;-46,6341278;-23,5280836;;
CAI  0109;3268;B_8567;260;13,80;-46,6342747;-23,5300729;;
CAI  0109;3268;B_8566;261;13,80;-46,6342187;-23,5298887;;
CAI  0109;3268;B_8565;262;13,80;-46,6358365;-23,5296220;;
CAI  0109;3268;B_8564;263;13,80;-46,6359826;-23,5295656;;
CAI  0109;3268;B_8563;264;13,80;-46,6343043;-23,5280194;;
CAI  0109;3268;B_8562;265;13,80;-46,6343133;-23,5280275;;
CAI  0109;3268;B_8561;266;13,80;-46,6343480;-23,5304427;;
CAI  0109;3268;B_8560;267;13,80;-46,6343569;-23,5304506;;
CAI  0109;3268;B_8559;268;13,80;-46,6343657;-23,5304588;;
CAI  0109;3268;B_8558;269;13,80;-46,6343747;-23,5304668;;
CAI  0109;3268;B_8557;270;13,80;-46,6343925;-23,5304829;;
CAI  0109;3268;B_8556;271;13,80;-46,6344122;-23,5288220;;
CAI  0109;3268;B_8555;272;13,80;-46,6345962;-23,5279431;;
CAI  0109;3268;B_8554;273;13,80;-46,6344205;-23,5279902;;
CAI  0109;3268;B_8553;274;13,80;-46,6340697;-23,5289352;;
CAI  0109;3268;B_8552;275;13,80;-46,6342259;-23,5288952;;
CAI  0109;3268;B_8551;276;13,80;-46,6344209;-23,5288300;;
CAI  0109;3268;B_8550;277;13,80;-46,6344555;-23,5307450;;
CAI  0109;3268;B_8549;278;13,80;-46,6344645;-23,5307529;;
CAI  0109;3268;B_8548;279;13,80;-46,6345109;-23,5281699;;
CAI  0109;3268;B_8547;280;13,80;-46,6345094;-23,5281648;;
CAI  0109;3268;B_8546;281;13,80;-46,6345526;-23,5283722;;
CAI  0109;3268;B_8545;282;13,80;-46,6345721;-23,5283679;;
CAI  0109;3268;B_8544;283;13,80;-46,6346037;-23,5284677;;
CAI  0109;3268;B_8543;284;13,80;-46,6346126;-23,5284758;;
CAI  0109;3268;B_8542;285;13,80;-46,6346330;-23,5285388;;
CAI  0109;3268;B_8541;286;13,80;-46,6346534;-23,5286109;;
CAI  0109;3268;B_8540;287;13,80;-46,6346340;-23,5285427;;
CAI  0109;3268;B_8539;288;13,80;-46,6346334;-23,5285409;;
CAI  0109;3268;B_8538;289;13,80;-46,6350355;-23,5286249;;
CAI  0109;3268;B_8537;290;13,80;-46,6348991;-23,5286715;;
CAI  0109;3268;B_8536;291;13,80;-46,6346908;-23,5287350;;
CAI  0109;3268;B_8535;292;13,80;-46,6347213;-23,5288471;;
CAI  0109;3268;B_8534;293;13,80;-46,6347044;-23,5287729;;
CAI  0109;3268;B_8533;294;13,80;-46,6344315;-23,5288263;;
CAI  0109;3268;B_8532;295;13,80;-46,6346551;-23,5287463;;
CAI  0109;3268;B_8531;296;13,80;-46,6346844;-23,5287370;;
CAI  0109;3268;B_8530;297;13,80;-46,6347034;-23,5279060;;
CAI  0109;3268;B_8529;298;13,80;-46,6347245;-23,5288604;;
CAI  0109;3268;B_8528;299;13,80;-46,6347253;-23,5288629;;
CAI  0109;3268;B_8527;300;13,80;-46,6348172;-23,5291781;;
CAI  0109;3268;B_8526;301;13,80;-46,6349396;-23,5295741;;
CAI  0109;3268;B_8525;302;13,80;-46,6347530;-23,5278793;;
CAI  0109;3268;B_8524;303;13,80;-46,6347611;-23,5278840;;
CAI  0109;3268;B_8523;304;13,80;-46,6347671;-23,5290079;;
CAI  0109;3268;B_8522;305;13,80;-46,6347759;-23,5290159;;
CAI  0109;3268;B_8521;306;13,80;-46,6348897;-23,5294220;;
CAI  0109;3268;B_8520;307;13,80;-46,6348986;-23,5294300;;
CAI  0109;3268;B_8519;308;13,80;-46,6350225;-23,5278050;;
CAI  0109;3268;B_8518;309;13,80;-46,6348453;-23,5278575;;
CAI  0109;3268;B_8517;310;13,80;-46,6350213;-23,5277992;;
CAI  0109;3268;B_8516;311;13,80;-46,6351488;-23,5297895;;
CAI  0109;3268;B_8515;312;13,80;-46,6351578;-23,5297984;;
CAI  0109;3268;B_8514;313;13,80;-46,6354613;-23,5297050;;
CAI  0109;3268;B_8513;314;13,80;-46,6354701;-23,5297138;;
CAI  0109;3268;B_8511;315;13,80;-46,6359270;-23,5293670;;
CAI  0109;3268;B_8510;316;13,80;-46,6359563;-23,5294370;;
CAI  0109;3268;B_8509;317;13,80;-46,6359874;-23,5295639;;
CAI  0109;3268;B_8508;318;13,80;-46,6361963;-23,5301825;;
CAI  0109;3268;B_8507;319;13,80;-46,6362413;-23,5303009;;
CAI  0109;3268;B_8506;320;13,80;-46,6367509;-23,5293764;;
CAI  0109;3268;B_8505;321;13,80;-46,6366951;-23,5293906;;
CAI  0109;3268;B_8504;322;13,80;-46,6363683;-23,5294667;;
CAI  0109;3268;B_8503;323;13,80;-46,6365643;-23,5294134;;
CAI  0109;3268;B_8502;324;13,80;-46,6365733;-23,5294215;;
CAI  0109;3268;B_8501;325;13,80;-46,6367774;-23,5285073;;
CAI  0109;3268;B_8500;326;13,80;-46,6367061;-23,5283708;;
CAI  0109;3268;B_8498;327;13,80;-46,6367400;-23,5292577;;
CAI  0109;3268;B_8497;328;13,80;-46,6367457;-23,5292800;;
CAI  0109;3268;B_8496;329;13,80;-46,6368563;-23,5293484;;
CAI  0109;3268;B_8495;330;13,80;-46,6369353;-23,5293192;;
CAI  0109;3268;B_8494;331;13,80;-46,6369443;-23,5293273;;
CAI  0109;3268;B_8493;332;13,80;-46,6370273;-23,5293054;;
CAI  0109;3268;B_8492;333;13,80;-46,6370251;-23,5293056;;
CAI  0109;3268;B_8491;334;13,80;-46,6370909;-23,5292994;;
CAI  0109;3268;B_8490;335;13,80;-46,6371595;-23,5293069;;
CAI  0109;3268;B_8489;336;13,80;-46,6372598;-23,5295046;;
CAI  0109;3268;B_8488;337;13,80;-46,6372099;-23,5294238;;
CAI  0109;3268;B_8487;338;13,80;-46,6372703;-23,5296508;;
CAI  0109;3268;B_8486;339;13,80;-46,6373122;-23,5296289;;
CAI  0109;3268;B_8485;340;13,80;-46,6373082;-23,5293785;;
CAI  0109;3268;B_8484;341;13,80;-46,6373171;-23,5293866;;
CAI  0109;3268;B_8483;342;13,80;-46,6371398;-23,5292679;;
CAI  0109;3268;B_8482;343;13,80;-46,6373218;-23,5292224;;
CAI  0109;3268;B_8481;344;13,80;-46,6379887;-23,5290454;;
CAI  0109;3268;B_8480;345;13,80;-46,6376958;-23,5291206;;
CAI  0109;3268;B_8479;346;13,80;-46,6375009;-23,5299897;;
CAI  0109;3268;B_8478;347;13,80;-46,6373413;-23,5296860;;
CAI  0109;3268;B_8477;348;13,80;-46,6373404;-23,5296843;;
CAI  0109;3268;B_8476;349;13,80;-46,6374115;-23,5298109;;
CAI  0109;3268;B_8475;350;13,80;-46,6374204;-23,5298189;;
CAI  0109;3268;B_8474;351;13,80;-46,6375523;-23,5301074;;
CAI  0109;3268;B_8473;352;13,80;-46,6375612;-23,5301154;;
CAI  0109;3268;B_8472;353;13,80;-46,6376113;-23,5302142;;
CAI  0109;3268;B_8471;354;13,80;-46,6377447;-23,5304506;;
CAI  0109;3268;B_8470;355;13,80;-46,6377025;-23,5304273;;
CAI  0109;3268;B_8469;356;13,80;-46,6377238;-23,5304199;;
CAI  0109;3268;B_8468;357;13,80;-46,6377672;-23,5304949;;
CAI  0109;3268;B_8467;358;13,80;-46,6377741;-23,5305672;;
CAI  0109;3268;B_8466;359;13,80;-46,6378099;-23,5303485;;
CAI  0109;3268;B_8465;360;13,80;-46,6378188;-23,5303566;;
CAI  0109;3268;B_8464;361;13,80;-46,6378133;-23,5306194;;
CAI  0109;3268;B_8463;362;13,80;-46,6377954;-23,5305600;;
CAI  0109;3268;B_8462;363;13,80;-46,6378280;-23,5306271;;
CAI  0109;3268;B_8461;364;13,80;-46,6379062;-23,5307856;;
CAI  0109;3268;B_8459;365;13,80;-46,6378894;-23,5282164;;
CAI  0109;3268;B_8458;366;13,80;-46,6379629;-23,5284686;;
CAI  0109;3268;B_8457;367;13,80;-46,6379719;-23,5284766;;
CAI  0109;3268;B_8456;368;13,80;-46,6380734;-23,5287645;;
CAI  0109;3268;B_8455;369;13,80;-46,6380938;-23,5288617;;
CAI  0109;3268;B_8454;370;13,80;-46,6381651;-23,5290525;;
CAI  0109;3268;B_8453;371;13,80;-46,6381450;-23,5290166;;
CAI  0109;3268;B_8452;372;13,80;-46,6380942;-23,5288637;;
CAI  0109;3268;B_8451;373;13,80;-46,6381350;-23,5289987;;
CAI  0109;3268;B_8450;374;13,80;-46,6382070;-23,5291750;;
CAI  0109;3268;B_8449;375;13,80;-46,6382063;-23,5291731;;
CAI  0109;3268;B_8448;376;13,80;-46,6382961;-23,5293985;;
CAI  0109;3268;B_8447;377;13,80;-46,6382362;-23,5292595;;
CAI  0109;3268;B_8446;378;13,80;-46,6384776;-23,5289147;;
