SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
ChartCaption, "CMC-01P3:Power, max=465   "
Line, "Line.1308317", "5165.1.2.3", "4286.1.2.3", 7872, 6,  0, 0, 7.9674337, 0, 6049522, 8456751, 6049626, 8456842, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307207", "5165.1.2.3", "5171.1.2.3", 8064, 6,  0, 0, 7.9674337, 0, 6049522, 8456751, 6049365, 8456630, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307202", "5173.1.2.3", "5171.1.2.3", 8256, 6,  0, 0, 7.9674337, 0, 6049247, 8456597, 6049365, 8456630, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307201", "5172.1.2.3", "5173.1.2.3", 8448, 6,  0, 0, 7.9674337, 0, 6049046, 8456485, 6049247, 8456597, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.11738464", "5170.1.2.3", "5172.1.2.3", 8640, 6,  0, 0, 7.9674337, 0, 6048834, 8456367, 6049046, 8456485, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307203", "5170.1.2.3", "5174.1.2.3", 8832, 6,  0, 0, 7.9674337, 0, 6048834, 8456367, 6048657, 8456273, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307200", "5174.1.2.3", "5175.1.2.3", 9024, 6,  0, 0, 7.9674337, 0, 6048657, 8456273, 6048532, 8456234, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307199", "5175.1.2.3", "5181.1.2.3", 9216, 6,  0, 0, 7.9674337, 0, 6048532, 8456234, 6048397, 8456108, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307379", "5072.1.2.3", "5181.1.2.3", 9408, 6,  0, 0, 7.9674337, 0, 6048275, 8456031, 6048397, 8456108, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307196", "5180.1.2.3", "5181.1.2.3", 9600, 6,  0, 0, 7.9674337, 0, 6048381, 8456123, 6048397, 8456108, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307378", "5072.1.2.3", "5177.1.2.3", 9792, 6,  0, 0, 7.9674337, 0, 6048275, 8456031, 6048158, 8455961, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307198", "5177.1.2.3", "5176.1.2.3", 9984, 6,  0, 0, 7.9674337, 0, 6048158, 8455961, 6048039, 8455891, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307204", "5168.1.2.3", "5169.1.2.3", 10176, 6,  0, 0, 7.9674337, 0, 6048320, 8456157, 6048322, 8456156, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307377", "5179.1.2.3", "5176.1.2.3", 10368, 6,  0, 0, 7.9674337, 0, 6047959, 8455801, 6048039, 8455891, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307197", "5179.1.2.3", "5178.1.2.3", 10560, 6,  0, 0, 7.9674337, 0, 6047959, 8455801, 6047931, 8455770, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307273", "5178.1.2.3", "5254.1.2.3", 10752, 6,  0, 0, 7.9674337, 0, 6047931, 8455770, 6047801, 8455615, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307113", "5254.1.2.3", "5256.1.2.3", 10944, 6,  0, 0, 7.9674337, 0, 6047801, 8455615, 6047726, 8455521, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307112", "5256.1.2.3", "5255.1.2.3", 11136, 6,  0, 0, 7.9674337, 0, 6047726, 8455521, 6047669, 8455455, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307271", "5102.1.2.3", "5255.1.2.3", 11328, 6,  0, 0, 7.9674337, 0, 6047577, 8455357, 6047669, 8455455, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307272", "5257.1.2.3", "5101.1.2.3", 11520, 6,  0, 0, 7.9674337, 0, 6047559, 8455538, 6047642, 8455471, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307269", "5102.1.2.3", "5103.1.2.3", 11712, 6,  0, 0, 7.9674337, 0, 6047577, 8455357, 6047455, 8455263, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307111", "5258.1.2.3", "5257.1.2.3", 11904, 6,  0, 0, 7.9674337, 0, 6047496, 8455598, 6047559, 8455538, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307268", "5103.1.2.3", "5104.1.2.3", 12096, 6,  0, 0, 7.9674337, 0, 6047455, 8455263, 6047405, 8455213, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307110", "5258.1.2.3", "5260.1.2.3", 12288, 6,  0, 0, 7.9674337, 0, 6047496, 8455598, 6047456, 8455637, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307267", "5104.1.2.3", "5107.1.2.3", 12480, 6,  0, 0, 7.9674337, 0, 6047405, 8455213, 6047315, 8455141, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307109", "5260.1.2.3", "5261.1.2.3", 12672, 6,  0, 0, 7.9674337, 0, 6047456, 8455637, 6047434, 8455670, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307108", "5259.1.2.3", "5260.1.2.3", 12864, 6,  0, 0, 7.9674337, 0, 6047454, 8455638, 6047456, 8455637, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307264", "5107.1.2.3", "5108.1.2.3", 13056, 6,  0, 0, 7.9674337, 0, 6047315, 8455141, 6047254, 8455116, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307266", "5105.1.2.3", "5106.1.2.3", 13248, 6,  0, 0, 7.9674337, 0, 6047329, 8455141, 6047326, 8455141, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307263", "5108.1.2.3", "5109.1.2.3", 13440, 6,  0, 0, 7.9674337, 0, 6047254, 8455116, 6047159, 8455046, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307106", "5262.1", "5263.1", 13632, 2,  0, 0, 7.9674337, 0, 6047412, 8455688, 6047371, 8455790, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307262", "5109.1.2.3", "5110.1.2.3", 13696, 6,  0, 0, 7.9674337, 0, 6047159, 8455046, 6046969, 8454997, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307105", "5264.1", "5263.1", 13888, 2,  0, 0, 7.9674337, 0, 6047248, 8455967, 6047371, 8455790, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307261", "5110.1.2.3", "5111.1.2.3", 13952, 6,  0, 0, 7.9674337, 0, 6046969, 8454997, 6046923, 8454982, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307104", "5264.1", "5266.1", 14144, 2,  0, 0, 7.9674337, 0, 6047248, 8455967, 6047240, 8455983, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307260", "5112.1.2.3", "5111.1.2.3", 14208, 6,  0, 0, 7.9674337, 0, 6046832, 8454883, 6046923, 8454982, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307103", "5265.1", "5266.1", 14400, 2,  0, 0, 7.9674337, 0, 6047239, 8455986, 6047240, 8455983, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307259", "5112.1.2.3", "5115.1.2.3", 14464, 6,  0, 0, 7.9674337, 0, 6046832, 8454883, 6046730, 8454768, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307257", "5115.1.2.3", "5268.1.2.3", 14656, 6,  0, 0, 7.9674337, 0, 6046730, 8454768, 6046651, 8454675, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307256", "5114.1.2.3", "5115.1.2.3", 14848, 6,  0, 0, 7.9674337, 0, 6046710, 8454798, 6046730, 8454768, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307102", "5267.1.2.3", "5268.1.2.3", 15040, 6,  0, 0, 7.9674337, 0, 6046539, 8454548, 6046651, 8454675, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307258", "5113.1.2.3", "5114.1.2.3", 15232, 6,  0, 0, 7.9674337, 0, 6046708, 8454801, 6046710, 8454798, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307255", "5267.1.2.3", "5116.1.2.3", 15424, 6,  0, 0, 7.9674337, 0, 6046539, 8454548, 6046491, 8454497, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307254", "5117.1.2.3", "5116.1.2.3", 15616, 6,  0, 0, 7.9674337, 0, 6046407, 8454456, 6046491, 8454497, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307253", "5117.1.2.3", "5119.1.2.3", 15808, 6,  0, 0, 7.9674337, 0, 6046407, 8454456, 6046182, 8454348, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.3696526", "4204.1.2.3", "5119.1.2.3", 16000, 6,  0, 0, 7.9674337, 0, 6046200, 8454333, 6046182, 8454348, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307252", "5118.1.2.3", "5119.1.2.3", 16192, 6,  0, 0, 7.9674337, 0, 6046027, 8454276, 6046182, 8454348, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307275", "5100.1.2.3", "5118.1.2.3", 16384, 6,  0, 0, 7.9674337, 0, 6045941, 8454270, 6046027, 8454276, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307274", "5100.1.2.3", "5121.1.2.3", 16576, 6,  0, 0, 7.9674337, 0, 6045941, 8454270, 6045851, 8454257, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.3696642", "4200.1.3", "4201.1.3", 16768, 4,  0, 0, 7.9674337, 0, 6045960, 8454172, 6045951, 8454226, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307247", "5121.1.2.3", "5122.1.2.3", 16896, 6,  0, 0, 7.9674337, 0, 6045851, 8454257, 6045758, 8454251, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.3696662", "4199.1.3", "4205.1.3", 17088, 4,  0, 0, 7.9674337, 0, 6045833, 8454216, 6045841, 8454236, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307246", "5132.1.2.3", "5122.1.2.3", 17216, 6,  0, 0, 7.9674337, 0, 6045346, 8454212, 6045758, 8454251, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.3696521", "4206.1.3", "4208.1.3", 17408, 4,  0, 0, 7.9674337, 0, 6045799, 8454220, 6045773, 8454204, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307226", "5132.1.2.3", "5134.1.2.3", 17536, 6,  0, 0, 7.9674337, 0, 6045346, 8454212, 6045284, 8454206, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.3696520", "4207.1.3", "4208.1.3", 17728, 4,  0, 0, 7.9674337, 0, 6045733, 8454179, 6045773, 8454204, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307225", "5134.1.2.3", "5133.1.2.3", 17856, 6,  0, 0, 7.9674337, 0, 6045284, 8454206, 6045142, 8454193, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.3696528", "4207.1.3", "4203.1.3", 18048, 4,  0, 0, 7.9674337, 0, 6045733, 8454179, 6045652, 8454104, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307245", "5123.1.2.3", "5133.1.2.3", 18176, 6,  0, 0, 7.9674337, 0, 6044759, 8454158, 6045142, 8454193, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.3696527", "4203.1.3", "4202.1.3", 18368, 4,  0, 0, 7.9674337, 0, 6045652, 8454104, 6045618, 8454081, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1308327", "4280.1.2.3", "5123.1.2.3", 18496, 6,  0, 0, 7.9674337, 0, 6044438, 8454178, 6044759, 8454158, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.11730991", "4280.1.2.3", "5138.1.2.3", 18688, 6,  0, 0, 7.9674337, 0, 6044438, 8454178, 6044134, 8454196, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307222", "5137.1.2.3", "5138.1.2.3", 18880, 6,  0, 0, 7.9674337, 0, 6043970, 8454227, 6044134, 8454196, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307224", "5135.1.2.3", "5136.1.2.3", 19072, 6,  0, 0, 7.9674337, 0, 6044145, 8454285, 6044138, 8454246, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307244", "5124.1.2.3", "5137.1.2.3", 19264, 6,  0, 0, 7.9674337, 0, 6043732, 8454262, 6043970, 8454227, 16711680, 5, 0, 0, 0, 0, 16, 1
