
BUSES AND NODES IN ACTIVE CIRCUIT: cmc-01p3

                                Coord                                 Number of     Nodes
  Bus      Base kV             (x, y)                      Keep?       Nodes        connected ...

"19991" 138.000          (           NA,            NA )     No           3          1    2    3 
"6213"   13.800          ( 6038050      , 8454915      )     No           3          1    2    3 
"6214"   13.800          ( 6038084      , 8454883      )     No           3          1    2    3 
"4242"   13.800          ( 6038133      , 8454907      )     No           3          1    2    3 
"4243"   13.800          ( 6038135      , 8454908      )     No           3          1    2    3 
"4240"   13.800          ( 6038383      , 8455047      )     No           3          1    2    3 
"5486"   13.800          ( 6042786      , 8445871      )     No           3          1    2    3 
"5491"   13.800          ( 6043478      , 8445808      )     No           1          1 
"4167"   13.800          ( 6044653      , 8448378      )     No           2          1    3 
"5886"   13.800          ( 6037908      , 8451728      )     No           3          1    2    3 
"5892"   13.800          ( 6038527      , 8451710      )     No           1          1 
"5882"   13.800          ( 6037895      , 8451420      )     No           3          1    2    3 
"5359"   13.800          ( 6034994      , 8452637      )     No           2          1    2 
"5363"   13.800          ( 6034729      , 8452912      )     No           3          1    2    3 
"6284"   13.800          ( 6035147      , 8452996      )     No           3          1    2    3 
"6212"   13.800          ( 6038002      , 8455076      )     No           3          1    2    3 
"4239"   13.800          ( 6038516      , 8455114      )     No           3          1    2    3 
"5487"   13.800          ( 6042789      , 8445826      )     No           3          1    2    3 
"5485"   13.800          ( 6042737      , 8445834      )     No           3          1    2    3 
"5501"   13.800          ( 6043589      , 8445656      )     No           1          1 
"4166"   13.800          ( 6044690      , 8448417      )     No           2          1    3 
"5894"   13.800          ( 6038709      , 8451726      )     No           1          1 
"5364"   13.800          ( 6034618      , 8453067      )     No           3          1    2    3 
"6283"   13.800          ( 6035113      , 8453018      )     No           3          1    2    3 
"6211"   13.800          ( 6037952      , 8455205      )     No           3          1    2    3 
"4238"   13.800          ( 6038607      , 8455158      )     No           3          1    2    3 
"5512"   13.800          ( 6042707      , 8445770      )     No           3          1    2    3 
"5500"   13.800          ( 6043665      , 8445551      )     No           1          1 
"4165"   13.800          ( 6044764      , 8448422      )     No           2          1    3 
"5893"   13.800          ( 6038778      , 8451633      )     No           1          1 
"5367"   13.800          ( 6034559      , 8453246      )     No           3          1    2    3 
"5680"   13.800          ( 6035094      , 8453036      )     No           3          1    2    3 
"6210"   13.800          ( 6037920      , 8455299      )     No           3          1    2    3 
"4237"   13.800          ( 6038738      , 8455234      )     No           3          1    2    3 
"5511"   13.800          ( 6042496      , 8445644      )     No           3          1    2    3 
"5476"   13.800          ( 6042714      , 8445817      )     No           3          1    2    3 
"5477"   13.800          ( 6042716      , 8445819      )     No           3          1    2    3 
"5503"   13.800          ( 6043722      , 8445478      )     No           1          1 
"4164"   13.800          ( 6044778      , 8448454      )     No           2          1    3 
"5896"   13.800          ( 6038831      , 8451562      )     No           1          1 
"5365"   13.800          ( 6034570      , 8453029      )     No           3          1    2    3 
"5366"   13.800          ( 6034571      , 8453031      )     No           3          1    2    3 
"5368"   13.800          ( 6034557      , 8453269      )     No           3          1    2    3 
"5679"   13.800          ( 6035070      , 8453049      )     No           3          1    2    3 
"6209"   13.800          ( 6037894      , 8455422      )     No           3          1    2    3 
"4236"   13.800          ( 6038821      , 8455278      )     No           3          1    2    3 
"5514"   13.800          ( 6042372      , 8445552      )     No           3          1    2    3 
"5502"   13.800          ( 6043775      , 8445232      )     No           1          1 
"4163"   13.800          ( 6044823      , 8448433      )     No           2          1    3 
"5895"   13.800          ( 6038917      , 8451458      )     No           1          1 
"5369"   13.800          ( 6034487      , 8453338      )     No           3          1    2    3 
"5682"   13.800          ( 6035047      , 8453067      )     No           3          1    2    3 
"6208"   13.800          ( 6037879      , 8455489      )     No           3          1    2    3 
"4235"   13.800          ( 6038905      , 8455322      )     No           3          1    2    3 
"5513"   13.800          ( 6042139      , 8445495      )     No           3          1    2    3 
"5505"   13.800          ( 6043788      , 8445174      )     No           1          1 
"4162"   13.800          ( 6044850      , 8448433      )     No           2          1    3 
"5897"   13.800          ( 6038989      , 8451360      )     No           1          1 
"5370"   13.800          ( 6034393      , 8453392      )     No           3          1    2    3 
"5681"   13.800          ( 6035023      , 8453085      )     No           3          1    2    3 
"6207"   13.800          ( 6037878      , 8455492      )     No           3          1    2    3 
"4234"   13.800          ( 6038926      , 8455348      )     No           3          1    2    3 
"5515"   13.800          ( 6042090      , 8445481      )     No           3          1    2    3 
"5504"   13.800          ( 6043824      , 8444996      )     No           1          1 
"4161"   13.800          ( 6044881      , 8448440      )     No           2          1    3 
"5899"   13.800          ( 6039071      , 8451252      )     No           1          1 
"5371"   13.800          ( 6034335      , 8453435      )     No           3          1    2    3 
"5684"   13.800          ( 6034995      , 8453101      )     No           3          1    2    3 
"4233"   13.800          ( 6038966      , 8455369      )     No           3          1    2    3 
"5516"   13.800          ( 6042017      , 8445469      )     No           3          1    2    3 
"5507"   13.800          ( 6043868      , 8444773      )     No           1          1 
"4160"   13.800          ( 6044895      , 8448425      )     No           2          1    3 
"5898"   13.800          ( 6039183      , 8451132      )     No           1          1 
"5632"   13.800          ( 6034120      , 8453580      )     No           3          1    2    3 
"5683"   13.800          ( 6034981      , 8453118      )     No           3          1    2    3 
"4231"   13.800          ( 6039015      , 8455389      )     No           3          1    2    3 
"5658"   13.800          ( 6041876      , 8445421      )     No           3          1    2    3 
"5506"   13.800          ( 6043875      , 8444627      )     No           1          1 
"5901"   13.800          ( 6039231      , 8451072      )     No           1          1 
"5633"   13.800          ( 6033990      , 8453661      )     No           3          1    2    3 
"5672"   13.800          ( 6034964      , 8453141      )     No           3          1    2    3 
"4230"   13.800          ( 6038981      , 8455340      )     No           3          1    2    3 
"4232"   13.800          ( 6038980      , 8455343      )     No           3          1    2    3 
"4220"   13.800          ( 6039078      , 8455477      )     No           3          1    2    3 
"5510"   13.800          ( 6043760      , 8444478      )     No           1          1 
"5900"   13.800          ( 6039228      , 8451070      )     No           1          1 
"5641"   13.800          ( 6034170      , 8453610      )     No           3          1    2    3 
"5642"   13.800          ( 6034167      , 8453609      )     No           3          1    2    3 
"5635"   13.800          ( 6033820      , 8453577      )     No           3          1    2    3 
"5673"   13.800          ( 6034943      , 8453168      )     No           3          1    2    3 
"4229"   13.800          ( 6039107      , 8455611      )     No           3          1    2    3 
"5659"   13.800          ( 6041851      , 8445431      )     No           3          1    2    3 
"5660"   13.800          ( 6041854      , 8445431      )     No           3          1    2    3 
"5509"   13.800          ( 6043709      , 8444395      )     No           1          1 
"5634"   13.800          ( 6033635      , 8453487      )     No           3          1    2    3 
"5685"   13.800          ( 6034930      , 8453185      )     No           3          1    2    3 
"4228"   13.800          ( 6039171      , 8455717      )     No           3          1    2    3 
"5667"   13.800          ( 6043892      , 8444252      )     No           1          1 
"5668"   13.800          ( 6043812      , 8444395      )     No           1          1 
"5508"   13.800          ( 6043711      , 8444396      )     No           1          1 
"5636"   13.800          ( 6033554      , 8453445      )     No           3          1    2    3 
"5686"   13.800          ( 6034914      , 8453202      )     No           3          1    2    3 
"4219"   13.800          ( 6039151      , 8455563      )     No           3          1    2    3 
"4227"   13.800          ( 6039149      , 8455565      )     No           3          1    2    3 
"4225"   13.800          ( 6039327      , 8455895      )     No           3          1    2    3 
"4226"   13.800          ( 6039140      , 8455741      )     No           3          1    2    3 
"5670"   13.800          ( 6043931      , 8444183      )     No           1          1 
"6286"   13.800          ( 6033417      , 8453418      )     No           3          1    2    3 
"5687"   13.800          ( 6034904      , 8453228      )     No           3          1    2    3 
"4223"   13.800          ( 6039412      , 8455998      )     No           3          1    2    3 
"5669"   13.800          ( 6044111      , 8443867      )     No           1          1 
"5638"   13.800          ( 6033282      , 8453413      )     No           3          1    2    3 
"5688"   13.800          ( 6034898      , 8453261      )     No           3          1    2    3 
"4222"   13.800          ( 6039512      , 8456114      )     No           3          1    2    3 
"4218"   13.800          ( 6039058      , 8455808      )     No           3          1    2    3 
"4224"   13.800          ( 6039060      , 8455806      )     No           3          1    2    3 
"5666"   13.800          ( 6044157      , 8443783      )     No           1          1 
"5637"   13.800          ( 6033129      , 8453361      )     No           3          1    2    3 
"5689"   13.800          ( 6034895      , 8453280      )     No           3          1    2    3 
"4221"   13.800          ( 6039601      , 8456212      )     No           3          1    2    3 
"5665"   13.800          ( 6044158      , 8443780      )     No           1          1 
"5631"   13.800          ( 6033010      , 8453327      )     No           3          1    2    3 
"5690"   13.800          ( 6034890      , 8453296      )     No           3          1    2    3 
"4245"   13.800          ( 6039657      , 8456291      )     No           3          1    2    3 
"5639"   13.800          ( 6032973      , 8453499      )     No           3          1    2    3 
"5640"   13.800          ( 6033114      , 8453418      )     No           3          1    2    3 
"5321"   13.800          ( 6032861      , 8453288      )     No           3          1    2    3 
"5706"   13.800          ( 6034924      , 8453310      )     No           3          1    2    3 
"4256"   13.800          ( 6039620      , 8456208      )     No           3          1    2    3 
"4255"   13.800          ( 6039623      , 8456207      )     No           3          1    2    3 
"4246"   13.800          ( 6039758      , 8456517      )     No           3          1    2    3 
"5375"   13.800          ( 6032855      , 8453574      )     No           3          1    2    3 
"5320"   13.800          ( 6032751      , 8453260      )     No           3          1    2    3 
"5714"   13.800          ( 6034947      , 8453315      )     No           3          1    2    3 
"3993"   13.800          ( 6039697      , 8456269      )     No           3          1    2    3 
"4217"   13.800          ( 6039678      , 8456280      )     No           3          1    2    3 
"4247"   13.800          ( 6039797      , 8456582      )     No           3          1    2    3 
"5374"   13.800          ( 6032746      , 8453632      )     No           3          1    2    3 
"5323"   13.800          ( 6032623      , 8453105      )     No           3          1    2    3 
"5705"   13.800          ( 6034949      , 8453310      )     No           3          1    2    3 
"5709"   13.800          ( 6034945      , 8453330      )     No           3          1    2    3 
"5715"   13.800          ( 6034955      , 8453315      )     No           3          1    2    3 
"4257"   13.800          ( 6039736      , 8456520      )     No           3          1    2    3 
"4259"   13.800          ( 6039535      , 8456547      )     No           3          1    2    3 
"4248"   13.800          ( 6039838      , 8456661      )     No           3          1    2    3 
"5643"   13.800          ( 6032613      , 8453718      )     No           3          1    2    3 
"5322"   13.800          ( 6032536      , 8452947      )     No           3          1    2    3 
"5710"   13.800          ( 6034939      , 8453366      )     No           3          1    2    3 
"5716"   13.800          ( 6034987      , 8453320      )     No           3          1    2    3 
"4258"   13.800          ( 6039532      , 8456547      )     No           3          1    2    3 
"4251"   13.800          ( 6039896      , 8456763      )     No           3          1    2    3 
"5657"   13.800          ( 6032527      , 8453768      )     No           3          1    2    3 
"5318"   13.800          ( 6032515      , 8452830      )     No           3          1    2    3 
"5319"   13.800          ( 6032456      , 8452897      )     No           3          1    2    3 
"5711"   13.800          ( 6034934      , 8453397      )     No           3          1    2    3 
"5717"   13.800          ( 6035011      , 8453327      )     No           3          1    2    3 
"4249"   13.800          ( 6039877      , 8456663      )     No           3          1    2    3 
"4250"   13.800          ( 6039874      , 8456663      )     No           3          1    2    3 
"4261"   13.800          ( 6040034      , 8456999      )     No           3          1    2    3 
"5656"   13.800          ( 6032421      , 8453838      )     No           3          1    2    3 
"5324"   13.800          ( 6032354      , 8452844      )     No           3          1    2    3 
"5713"   13.800          ( 6034923      , 8453432      )     No           3          1    2    3 
"5718"   13.800          ( 6035035      , 8453329      )     No           3          1    2    3 
"5645"   13.800          ( 6032284      , 8453911      )     No           3          1    2    3 
"5326"   13.800          ( 6032277      , 8452798      )     No           3          1    2    3 
"5712"   13.800          ( 6034916      , 8453461      )     No           3          1    2    3 
"5719"   13.800          ( 6035059      , 8453334      )     No           3          1    2    3 
"4252"   13.800          ( 6040073      , 8457051      )     No           3          1    2    3 
"4260"   13.800          ( 6040071      , 8457050      )     No           3          1    2    3 
"4253"   13.800          ( 6040098      , 8457075      )     No           3          1    2    3 
"5644"   13.800          ( 6032182      , 8453981      )     No           3          1    2    3 
"5325"   13.800          ( 6032194      , 8452749      )     No           3          1    2    3 
"5708"   13.800          ( 6034908      , 8453497      )     No           3          1    2    3 
"4264"   13.800          ( 6040173      , 8457212      )     No           3          1    2    3 
"5647"   13.800          ( 6032055      , 8454062      )     No           3          1    2    3 
"5327"   13.800          ( 6032223      , 8452896      )     No           2          1    2 
"5328"   13.800          ( 6032255      , 8452829      )     No           3          1    2    3 
"4925"   13.800          ( 6032050      , 8452665      )     No           3          1    2    3 
"5707"   13.800          ( 6034900      , 8453510      )     No           3          1    2    3 
"5720"   13.800          ( 6035115      , 8453349      )     No           3          1    2    3 
"5721"   13.800          ( 6035089      , 8453338      )     No           3          1    2    3 
"4262"   13.800          ( 6040231      , 8457313      )     No           3          1    2    3 
"4263"   13.800          ( 6040174      , 8457215      )     No           3          1    2    3 
"5646"   13.800          ( 6031933      , 8454140      )     No           3          1    2    3 
"5330"   13.800          ( 6032203      , 8452944      )     No           2          1    2 
"4926"   13.800          ( 6031958      , 8452615      )     No           3          1    2    3 
"6129"   13.800          ( 6034900      , 8453525      )     No           3          1    2    3 
"5698"   13.800          ( 6035104      , 8453374      )     No           3          1    2    3 
"5699"   13.800          ( 6035132      , 8453361      )     No           3          1    2    3 
"4266"   13.800          ( 6040335      , 8457491      )     No           3          1    2    3 
"5648"   13.800          ( 6031842      , 8454201      )     No           3          1    2    3 
"5329"   13.800          ( 6032201      , 8452947      )     No           2          1    2 
"4928"   13.800          ( 6031795      , 8452525      )     No           3          1    2    3 
"6131"   13.800          ( 6034898      , 8453529      )     No           3          1    2    3 
"5697"   13.800          ( 6035093      , 8453399      )     No           3          1    2    3 
"5700"   13.800          ( 6035150      , 8453375      )     No           3          1    2    3 
"4254"   13.800          ( 6040285      , 8457347      )     No           3          1    2    3 
"4267"   13.800          ( 6040368      , 8457392      )     No           2          1    2 
"4268"   13.800          ( 6040483      , 8457586      )     No           3          1    2    3 
"4265"   13.800          ( 6040336      , 8457493      )     No           3          1    2    3 
"5653"   13.800          ( 6031720      , 8454284      )     No           3          1    2    3 
"4927"   13.800          ( 6031710      , 8452474      )     No           3          1    2    3 
"6128"   13.800          ( 6034909      , 8453526      )     No           3          1    2    3 
"6132"   13.800          ( 6034893      , 8453548      )     No           3          1    2    3 
"6130"   13.800          ( 6034892      , 8453528      )     No           3          1    2    3 
"5696"   13.800          ( 6035081      , 8453433      )     No           3          1    2    3 
"5701"   13.800          ( 6035182      , 8453399      )     No           3          1    2    3 
"4273"   13.800          ( 6040488      , 8457455      )     No           2          1    2 
"4269"   13.800          ( 6040559      , 8457641      )     No           3          1    2    3 
"5649"   13.800          ( 6031624      , 8454334      )     No           3          1    2    3 
"4929"   13.800          ( 6031790      , 8452545      )     No           3          1    2    3 
"4930"   13.800          ( 6031752      , 8452683      )     No           3          1    2    3 
"4935"   13.800          ( 6031600      , 8452416      )     No           3          1    2    3 
"6133"   13.800          ( 6034889      , 8453568      )     No           3          1    2    3 
"5695"   13.800          ( 6035074      , 8453456      )     No           3          1    2    3 
"5702"   13.800          ( 6035206      , 8453414      )     No           3          1    2    3 
"4272"   13.800          ( 6040491      , 8457456      )     No           2          1    2 
"6113"   13.800          ( 6040498      , 8457570      )     No           2          1    2 
"6114"   13.800          ( 6040496      , 8457572      )     No           3          1    2    3 
"6116"   13.800          ( 6040636      , 8457692      )     No           3          1    2    3 
"5651"   13.800          ( 6031626      , 8454389      )     No           1          1 
"5652"   13.800          ( 6031623      , 8454389      )     No           3          1    2    3 
"5629"   13.800          ( 6031550      , 8454394      )     No           3          1    2    3 
"4931"   13.800          ( 6031719      , 8452812      )     No           3          1    2    3 
"4934"   13.800          ( 6031483      , 8452360      )     No           3          1    2    3 
"6134"   13.800          ( 6034883      , 8453594      )     No           3          1    2    3 
"5723"   13.800          ( 6034870      , 8453521      )     No           3          1    2    3 
"5722"   13.800          ( 6034850      , 8453521      )     No           3          1    2    3 
"5694"   13.800          ( 6035067      , 8453481      )     No           3          1    2    3 
"5704"   13.800          ( 6035229      , 8453437      )     No           3          1    2    3 
"6115"   13.800          ( 6040678      , 8457719      )     No           3          1    2    3 
"5650"   13.800          ( 6031629      , 8454388      )     No           1          1 
"5630"   13.800          ( 6031510      , 8454476      )     No           3          1    2    3 
"4933"   13.800          ( 6031711      , 8452832      )     No           3          1    2    3 
"4937"   13.800          ( 6031278      , 8452271      )     No           3          1    2    3 
"6140"   13.800          ( 6034878      , 8453618      )     No           3          1    2    3 
"5434"   13.800          ( 6034816      , 8453519      )     No           3          1    2    3 
"5693"   13.800          ( 6035060      , 8453508      )     No           3          1    2    3 
"5703"   13.800          ( 6035249      , 8453456      )     No           3          1    2    3 
"4271"   13.800          ( 6040809      , 8457809      )     No           3          1    2    3 
"5655"   13.800          ( 6031324      , 8454646      )     No           3          1    2    3 
"4932"   13.800          ( 6031710      , 8452835      )     No           3          1    2    3 
"4936"   13.800          ( 6031178      , 8452227      )     No           3          1    2    3 
"6139"   13.800          ( 6034866      , 8453645      )     No           3          1    2    3 
"5730"   13.800          ( 6034803      , 8453515      )     No           3          1    2    3 
"5692"   13.800          ( 6035052      , 8453532      )     No           3          1    2    3 
"5077"   13.800          ( 6035274      , 8453478      )     No           3          1    2    3 
"6125"   13.800          ( 6040686      , 8457692      )     No           3          1    2    3 
"6127"   13.800          ( 6040861      , 8457605      )     No           3          1    2    3 
"6124"   13.800          ( 6040687      , 8457689      )     No           3          1    2    3 
"6121"   13.800          ( 6040850      , 8457862      )     No           3          1    2    3 
"5654"   13.800          ( 6031290      , 8454686      )     No           3          1    2    3 
"4789"   13.800          ( 6031312      , 8452215      )     No           3          1    2    3 
"4791"   13.800          ( 6031353      , 8452131      )     No           3          1    2    3 
"5055"   13.800          ( 6030994      , 8452147      )     No           3          1    2    3 
"6138"   13.800          ( 6034860      , 8453672      )     No           3          1    2    3 
"5731"   13.800          ( 6034775      , 8453507      )     No           3          1    2    3 
"5691"   13.800          ( 6035048      , 8453557      )     No           3          1    2    3 
"5076"   13.800          ( 6035305      , 8453498      )     No           3          1    2    3 
"6126"   13.800          ( 6040877      , 8457634      )     No           3          1    2    3 
"6120"   13.800          ( 6040960      , 8458007      )     No           3          1    2    3 
"4159"   13.800          ( 6031144      , 8454856      )     No           3          1    2    3 
"4782"   13.800          ( 6031341      , 8452225      )     No           3          1    2    3 
"4788"   13.800          ( 6031338      , 8452224      )     No           3          1    2    3 
"4790"   13.800          ( 6031403      , 8451932      )     No           3          1    2    3 
"5057"   13.800          ( 6030892      , 8452101      )     No           3          1    2    3 
"6137"   13.800          ( 6034861      , 8453705      )     No           3          1    2    3 
"5733"   13.800          ( 6034753      , 8453501      )     No           3          1    2    3 
"5075"   13.800          ( 6035320      , 8453511      )     No           3          1    2    3 
"4270"   13.800          ( 6040878      , 8457636      )     No           3          1    2    3 
"6123"   13.800          ( 6041150      , 8458133      )     No           3          1    2    3 
"4112"   13.800          ( 6031186      , 8454860      )     No           2          1    3 
"4158"   13.800          ( 6031127      , 8454879      )     No           3          1    2    3 
"4792"   13.800          ( 6031427      , 8451852      )     No           3          1    2    3 
"5056"   13.800          ( 6030800      , 8452060      )     No           3          1    2    3 
"5735"   13.800          ( 6034759      , 8453473      )     No           3          1    2    3 
"5732"   13.800          ( 6034746      , 8453513      )     No           3          1    2    3 
"5078"   13.800          ( 6035277      , 8453534      )     No           3          1    2    3 
"5079"   13.800          ( 6035288      , 8453516      )     No           3          1    2    3 
"3992"   13.800          ( 6035333      , 8453522      )     No           3          1    2    3 
"6122"   13.800          ( 6041254      , 8458396      )     No           3          1    2    3 
"5382"   13.800          ( 6031114      , 8454894      )     No           3          1    2    3 
"4794"   13.800          ( 6031467      , 8451700      )     No           3          1    2    3 
"5059"   13.800          ( 6030719      , 8452028      )     No           3          1    2    3 
"6135"   13.800          ( 6034855      , 8453772      )     No           3          1    2    3 
"6136"   13.800          ( 6034862      , 8453735      )     No           3          1    2    3 
"5734"   13.800          ( 6034768      , 8453449      )     No           3          1    2    3 
"5724"   13.800          ( 6034734      , 8453543      )     No           3          1    2    3 
"5073"   13.800          ( 6035254      , 8453558      )     No           3          1    2    3 
"6119"   13.800          ( 6041263      , 8458431      )     No           3          1    2    3 
"4110"   13.800          ( 6031283      , 8454841      )     No           2          1    3 
"4111"   13.800          ( 6031236      , 8454850      )     No           2          1    3 
"5381"   13.800          ( 6031086      , 8454927      )     No           3          1    2    3 
"4793"   13.800          ( 6031493      , 8451605      )     No           3          1    2    3 
"5058"   13.800          ( 6030597      , 8451969      )     No           3          1    2    3 
"5772"   13.800          ( 6034842      , 8453793      )     No           3          1    2    3 
"5433"   13.800          ( 6034774      , 8453426      )     No           3          1    2    3 
"5725"   13.800          ( 6034727      , 8453578      )     No           3          1    2    3 
"5074"   13.800          ( 6035237      , 8453587      )     No           3          1    2    3 
"6117"   13.800          ( 6041263      , 8458434      )     No           3          1    2    3 
"6118"   13.800          ( 6041309      , 8458481      )     No           3          1    2    3 
"4109"   13.800          ( 6031330      , 8454834      )     No           2          1    3 
"4157"   13.800          ( 6031057      , 8454963      )     No           3          1    2    3 
"6294"   13.800          ( 6031531      , 8451459      )     No           3          1    2    3 
"5060"   13.800          ( 6030375      , 8451861      )     No           3          1    2    3 
"5774"   13.800          ( 6034834      , 8453822      )     No           3          1    2    3 
"5726"   13.800          ( 6034717      , 8453598      )     No           3          1    2    3 
"6064"   13.800          ( 6035215      , 8453617      )     No           3          1    2    3 
"4108"   13.800          ( 6031380      , 8454831      )     No           2          1    3 
"5377"   13.800          ( 6031030      , 8454996      )     No           3          1    2    3 
"4795"   13.800          ( 6031597      , 8451214      )     No           3          1    2    3 
"5097"   13.800          ( 6030208      , 8451801      )     No           3          1    2    3 
"5773"   13.800          ( 6034829      , 8453844      )     No           3          1    2    3 
"5727"   13.800          ( 6034708      , 8453623      )     No           3          1    2    3 
"6063"   13.800          ( 6035195      , 8453644      )     No           3          1    2    3 
"5233"   13.800          ( 6041434      , 8458600      )     No           3          1    2    3 
"5234"   13.800          ( 6041379      , 8458545      )     No           3          1    2    3 
"4106"   13.800          ( 6031363      , 8454866      )     No           2          1    3 
"4107"   13.800          ( 6031429      , 8454840      )     No           2          1    3 
"5376"   13.800          ( 6031006      , 8455028      )     No           3          1    2    3 
"6292"   13.800          ( 6031427      , 8451433      )     No           3          1    2    3 
"6293"   13.800          ( 6031493      , 8451449      )     No           3          1    2    3 
"4783"   13.800          ( 6031618      , 8451133      )     No           3          1    2    3 
"5062"   13.800          ( 6029973      , 8451698      )     No           3          1    2    3 
"5777"   13.800          ( 6034825      , 8453859      )     No           3          1    2    3 
"5729"   13.800          ( 6034695      , 8453629      )     No           3          1    2    3 
"3952"   13.800          ( 6041414      , 8458639      )     No           2          1    2 
"5253"   13.800          ( 6041452      , 8458617      )     No           3          1    2    3 
"4104"   13.800          ( 6031470      , 8454804      )     No           2          1    3 
"4105"   13.800          ( 6031471      , 8454871      )     No           2          1    3 
"4156"   13.800          ( 6030973      , 8455072      )     No           3          1    2    3 
"6291"   13.800          ( 6031388      , 8451424      )     No           3          1    2    3 
"4796"   13.800          ( 6031649      , 8451034      )     No           3          1    2    3 
"5061"   13.800          ( 6029889      , 8451663      )     No           3          1    2    3 
"5776"   13.800          ( 6034822      , 8453861      )     No           3          1    2    3 
"5728"   13.800          ( 6034667      , 8453610      )     No           3          1    2    3 
"5252"   13.800          ( 6041499      , 8458666      )     No           3          1    2    3 
"4096"   13.800          ( 6031330      , 8454931      )     No           2          1    3 
"4097"   13.800          ( 6031346      , 8454899      )     No           2          1    3 
"4103"   13.800          ( 6031505      , 8454768      )     No           2          1    3 
"5384"   13.800          ( 6030962      , 8455087      )     No           3          1    2    3 
"4798"   13.800          ( 6031674      , 8450923      )     No           3          1    2    3 
"5064"   13.800          ( 6029785      , 8451560      )     No           3          1    2    3 
"5783"   13.800          ( 6034828      , 8453864      )     No           3          1    2    3 
"5771"   13.800          ( 6034815      , 8453857      )     No           3          1    2    3 
"5775"   13.800          ( 6034811      , 8453881      )     No           3          1    2    3 
"3950"   13.800          ( 6041373      , 8458742      )     No           2          1    2 
"3951"   13.800          ( 6041395      , 8458686      )     No           2          1    2 
"5251"   13.800          ( 6041501      , 8458668      )     No           3          1    2    3 
"4095"   13.800          ( 6031311      , 8454969      )     No           2          1    3 
"4102"   13.800          ( 6031535      , 8454741      )     No           2          1    3 
"4101"   13.800          ( 6031511      , 8454902      )     No           2          1    3 
"4100"   13.800          ( 6031527      , 8454927      )     No           2          1    3 
"5383"   13.800          ( 6030879      , 8455173      )     No           3          1    2    3 
"4797"   13.800          ( 6031711      , 8450792      )     No           3          1    2    3 
"5063"   13.800          ( 6029518      , 8451300      )     No           3          1    2    3 
"5782"   13.800          ( 6034850      , 8453880      )     No           3          1    2    3 
"5803"   13.800          ( 6034793      , 8453903      )     No           3          1    2    3 
"3949"   13.800          ( 6041361      , 8458762      )     No           2          1    2 
"4094"   13.800          ( 6031274      , 8455036      )     No           2          1    3 
"4099"   13.800          ( 6031543      , 8454962      )     No           2          1    3 
"5378"   13.800          ( 6030852      , 8455206      )     No           3          1    2    3 
"4785"   13.800          ( 6031747      , 8450619      )     No           3          1    2    3 
"5065"   13.800          ( 6029491      , 8451276      )     No           3          1    2    3 
"5778"   13.800          ( 6034882      , 8453902      )     No           3          1    2    3 
"5802"   13.800          ( 6034777      , 8453920      )     No           3          1    2    3 
"3948"   13.800          ( 6041334      , 8458799      )     No           2          1    2 
"4093"   13.800          ( 6031237      , 8455103      )     No           2          1    3 
"4098"   13.800          ( 6031557      , 8454995      )     No           2          1    3 
"5385"   13.800          ( 6030890      , 8455217      )     No           3          1    2    3 
"5386"   13.800          ( 6030889      , 8455215      )     No           3          1    2    3 
"4086"   13.800          ( 6030840      , 8455170      )     No           2          1    2 
"5380"   13.800          ( 6030829      , 8455233      )     No           3          1    2    3 
"4799"   13.800          ( 6031540      , 8450702      )     No           3          1    2    3 
"4800"   13.800          ( 6031661      , 8450768      )     No           3          1    2    3 
"4804"   13.800          ( 6031787      , 8450498      )     No           3          1    2    3 
"5067"   13.800          ( 6029435      , 8451221      )     No           3          1    2    3 
"5779"   13.800          ( 6034895      , 8453915      )     No           3          1    2    3 
"5801"   13.800          ( 6034768      , 8453935      )     No           3          1    2    3 
"3947"   13.800          ( 6041300      , 8458846      )     No           2          1    2 
"4092"   13.800          ( 6031215      , 8455150      )     No           2          1    3 
"5379"   13.800          ( 6030815      , 8455244      )     No           3          1    2    3 
"4802"   13.800          ( 6031399      , 8450622      )     No           3          1    2    3 
"4803"   13.800          ( 6031825      , 8450345      )     No           3          1    2    3 
"5066"   13.800          ( 6029324      , 8451110      )     No           3          1    2    3 
"5780"   13.800          ( 6034918      , 8453932      )     No           3          1    2    3 
"5800"   13.800          ( 6034733      , 8453935      )     No           3          1    2    3 
"3946"   13.800          ( 6041296      , 8458904      )     No           2          1    2 
"4091"   13.800          ( 6031202      , 8455176      )     No           2          1    3 
"4084"   13.800          ( 6030798      , 8455100      )     No           2          1    2 
"4085"   13.800          ( 6030824      , 8455142      )     No           2          1    2 
"5388"   13.800          ( 6030797      , 8455258      )     No           3          1    2    3 
"4801"   13.800          ( 6031345      , 8450590      )     No           3          1    2    3 
"4806"   13.800          ( 6031846      , 8450273      )     No           3          1    2    3 
"5068"   13.800          ( 6029288      , 8451076      )     No           3          1    2    3 
"5781"   13.800          ( 6034942      , 8453944      )     No           3          1    2    3 
"5797"   13.800          ( 6034713      , 8453930      )     No           3          1    2    3 
"3945"   13.800          ( 6041263      , 8458959      )     No           2          1    2 
"4090"   13.800          ( 6031234      , 8455214      )     No           2          1    3 
"4083"   13.800          ( 6030775      , 8455085      )     No           2          1    2 
"5228"   13.800          ( 6030647      , 8455278      )     No           3          1    2    3 
"5387"   13.800          ( 6030809      , 8455283      )     No           3          1    2    3 
"4784"   13.800          ( 6031342      , 8450589      )     No           3          1    2    3 
"4805"   13.800          ( 6031874      , 8450161      )     No           3          1    2    3 
